problem,run,target_FE,actual_FE,gen,pair_index,pair_side,archive_role,intended_feasible,ref,score,obj1,obj2,dec1,dec2,dec3,dec4,dec5,dec6,dec7,dec8,dec9,dec10,dec11,dec12,dec13,dec14,dec15,dec16,dec17,dec18,dec19,dec20,dec21,dec22,dec23,dec24,dec25,dec26,dec27,dec28,dec29,dec30
"LIRCMOP9_BC",1,70000,70060,346,1,"constrained_population","constrained_population",1,NaN,NaN,1.8540446292832922,0,1,0.16177373476322188,0.16388530567545886,0.76104900881813053,0.26810588279105146,0.087602888087293884,0.36423661869386781,0.56308413419467629,0.46754607017180316,0.65762484850784941,0.53704865906143795,0.18373577147315973,0.62894147573369652,0.27302725673436168,0.74618893272317277,0.14690600158047656,0.78724375417940617,0.52710366544487219,0.85814820749386056,0.49402701619038258,0.91702608032541222,0.20135298934715651,0.99899450331035977,0.54262357387700522,1,0.45498738122288063,1,0.2809061046664364,1,0.23284885128470434
"LIRCMOP9_BC",1,70000,70060,346,2,"constrained_population","constrained_population",1,NaN,NaN,0,2.1753468603296553,0,0.98460343810655182,0.8524736048668472,1,0.91193261175602724,0.9922120781945365,0.41520917682085806,1,0.34650971935956909,0.96250431314682738,0.87398052277874738,1,0.19843020441961728,0.88691777474483813,0,0.88729913370162306,0.084744107532362903,1,0.43205323005943591,1,0.011445823591045241,0.98152684964243908,0.019430527211977935,1,0,1,0.0058319711738150258,0.9999607702803277,0.018172771957819463,1
"LIRCMOP9_BC",1,70000,70060,346,3,"constrained_population","constrained_population",1,NaN,NaN,0.62850412781548182,1.5212097237762359,0.33994139451380107,0.99722926784655486,0.055058168619340257,0.99569578340895826,0.067705263944533425,0.99948749529717862,0.096991987967014998,0.99352887152653024,0.17467715943163231,0.98854404767449588,0.22479643699371038,0.97668528930486853,0.221572099700241,0.97915733518759651,0.28275285703925934,0.96274094579941161,0.28262278024250531,0.95825443471931737,0.31658974115497518,0.95193457012686689,0.34383549742597885,0.92791845478093782,0.42560028572845526,0.91791434982613795,0.4787851078217405,0.89822354840716767,0.5000472721937117,0.88441651617518935,0.50739898710228837,0.87627912949704068
"LIRCMOP9_BC",1,70000,70060,346,4,"constrained_population","constrained_population",1,NaN,NaN,0.6215648508694479,1.5252709454312736,0.33735583155017002,0.99627206719440509,0.031200365003527963,0.99654530849892642,0.07548110804534236,0.99980808046326763,0.10002020951426285,0.99676165183263377,0.16326238614966671,0.98487658304874526,0.21744540384594202,0.97640088885265275,0.22671958662129293,0.9938786702343565,0.29406396620497177,0.9612731545195452,0.24571376337662634,0.94549495251599458,0.32862306320702683,0.94830194776709575,0.34491763376510792,0.92839949958330226,0.41476026619317685,0.9162535631377251,0.44226854461394699,0.89861409170553408,0.4794919301522752,0.88737372203632958,0.52679349702168643,0.85851620968033104
"LIRCMOP9_BC",1,70000,70060,346,5,"constrained_population","constrained_population",1,NaN,NaN,0.61551580133261075,1.5280139857733597,0.33341599782298464,0.99622416890862153,0.029711383459352668,0.99654035625206849,0.078093848754208689,0.99981553060821182,0.097852238124477131,0.99697295720544132,0.15869761298252616,0.98484998665953416,0.20885542753779601,0.97679756979816601,0.22606237433396051,0.99368146771749544,0.29506525410060325,0.96141641018804391,0.24278071750798036,0.94562772451742694,0.32479569449134882,0.94874158771869044,0.34120115744330626,0.9285766960962496,0.42116244639044681,0.91716711843988785,0.43577321519414214,0.89931619773094007,0.47197235643019431,0.88787195997396773,0.52017413093984333,0.86702178519141848
"LIRCMOP9_BC",1,70000,70060,346,6,"constrained_population","constrained_population",1,NaN,NaN,0.60648263048617146,1.5296935778011758,0.33730690031463884,0.99637220894368006,0.054060567618561831,0.99601168847245258,0.082345759199728197,0.99974692451074032,0.112051228346304,0.99794493646699811,0.16105277499994747,0.98585088911862973,0.20757846336188429,0.97279300180614414,0.20848772068594854,0.99495006899957972,0.28732875573954209,0.96329550699345701,0.27815863778517896,0.95466366749762077,0.3404119148707343,0.94779021727557333,0.35268884269248768,0.93196413191084782,0.4287970403747981,0.91800341387711959,0.4396073888964005,0.90186526046692328,0.50181814628445387,0.88855277936728072,0.50930800562647394,0.87371554193817025
"LIRCMOP9_BC",1,70000,70060,346,7,"constrained_population","constrained_population",1,NaN,NaN,0.60455117751377496,1.5338516849159252,0.32753395467534363,0.99575897628878862,0.021027532615343139,0.99676997619270469,0.084270710466607751,0.99994514716413208,0.093785061284969107,0.99983025414644033,0.15140230307735231,0.98458225330391314,0.20773181971552834,0.97400326390033531,0.21111099679069906,0.99385229656658303,0.27074923334709211,0.96090906385906594,0.2313961135106202,0.94875740155954225,0.3254299538615037,0.94764306896040551,0.34961342646013904,0.92889500090123078,0.40597384133840703,0.91790026766283084,0.42125574335546823,0.90240829957785618,0.46668686256174585,0.89094728197774153,0.51896362008152885,0.87064335918953062
"LIRCMOP9_BC",1,70000,70060,346,8,"constrained_population","constrained_population",1,NaN,NaN,0.54939339901425377,1.5432873513665641,0.31203601023222582,0.9974348418711354,0.040884724951084223,0.9966563569726048,0.085258897191268224,0.99935843893680087,0.099093492115948922,0.9956829973423369,0.14483956406917037,0.98519152301812951,0.18607254891749025,0.98309896465973445,0.19988927478715054,0.97913557861551836,0.25676875541829547,0.96525613753188511,0.2451924449739937,0.96277666011513374,0.29790047542082476,0.95098735462683603,0.30137327661048435,0.93128135063701534,0.37145816940233101,0.92396506856678662,0.38240223996937101,0.90598857240461839,0.43972680556385935,0.88921114652014754,0.45236583761654553,0.88088552678522047
"LIRCMOP9_BC",1,70000,70060,346,9,"constrained_population","constrained_population",1,NaN,NaN,0.6009961021672473,1.5351384489177469,0.32598310936226232,0.99560844993692021,0.023369317355859592,0.99675024265619039,0.078674392887820396,1,0.089640476444316122,0.99930541740129719,0.15754737658381754,0.98476932544461138,0.20488611490165945,0.97359668255748988,0.21540861881494933,0.99368146771749544,0.278169068640789,0.96105329025495112,0.22991776989513779,0.94871622027206648,0.31934354815402632,0.94790268083482299,0.33861870289491036,0.92928228564115156,0.40476177572692684,0.91785769487497848,0.42013420913096799,0.90268769807430682,0.4582447381759101,0.89080572583663864,0.51215409375902365,0.87077559599132215
"LIRCMOP9_BC",1,70000,70060,346,10,"constrained_population","constrained_population",1,NaN,NaN,0.5924877619585982,1.5364029394487755,0.32893426309701868,0.99635521499828683,0.043548402558114638,0.99624390743900659,0.076275723221539693,0.99974017035907536,0.095937785148230606,0.99683117394775467,0.15879535042823761,0.98640925872365481,0.19728055326679128,0.97690532346097569,0.21372749426050439,1,0.29691146447554106,0.96268539555298338,0.26223441663257596,0.95269655605724335,0.31606670966707551,0.9497479905294034,0.3270506779208886,0.9308440287296722,0.4049358816599864,0.9164517851238152,0.43099159213578525,0.90236509631348083,0.47720393738029099,0.88853378802967198,0.4909364619209925,0.87043919001420955
