problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP9_BC,1,ref_only,12,2,1,0.01,2,0,0.0339916710026055,0.0339916710026055,2,1,2,0.000105401844532279,100,0.293848133455329,0.293848133455329,0,2.56876958861928,22.2194746665384,zero,0,1,1,1,0.5,0.203496637581592,0.203496637581592,0,0.203496637581592,NaN,1,0.0605402917153857,1,0.203496637581592,0.203496637581592,NaN,0.203496637581592,1,400,0,400,400,395,5,4,3,5,1,10,8,2,2,2,2,2,2,2,2,2,0,1
LIRCMOP9_BC,1,ref_only,13,3,1,0.01,3,0,0.0289561469667342,0.0289561469667342,3,2,2,0.000158102766798419,100,0.293848133455329,0.293848133455329,0,2.32975937850275,28.7336237020463,zero,0,2,2,2,0.666666666666667,0.26385686717073,0.26385686717073,0,0.26385686717073,NaN,1,0.0528222015719382,1,0.26385686717073,0.26385686717073,NaN,0.26385686717073,1,400,2,404,404,390,14,8,3,5,1,84,30,3,3,3,3,3,3,3,3,3,0,2
LIRCMOP9_BC,1,ref_only,14,3,1,0.01,3,0,0.00678015580526048,0.00678015580526048,3,2,2,0.000158102766798419,100,0.300745906989669,0.300745906989669,0,1.92750800449741,32.5293340231156,zero,0,2,2,2,0.666666666666667,0.268086915924343,0.268086915924343,0,0.268086915924343,NaN,1,0.00231775457175876,1,0.268086915924343,0.268086915924343,NaN,0.268086915924343,1,400,3,406,406,384,22,8,5,5,1,22,0,3,3,3,3,3,3,3,3,3,0,2
LIRCMOP9_BC,1,ref_only,15,3,1,0.01,3,0,0.00482539535413668,0.00500631043508214,3,2,2,0.000158102766798419,100,0.196463435366744,0.300338185983304,0,1.42991817466421,16.3456059597879,zero,0,2,2,2,0.666666666666667,0.131767809691067,0.131767809691067,0,0.131767809691067,NaN,1,0.0135260032254527,1,0.131767809691067,0.131767809691067,NaN,0.131767809691067,1,400,3,406,406,368,38,5,4,20,1,35,0,3,3,3,3,3,3,3,3,3,0,2
LIRCMOP9_BC,1,ref_only,16,3,1,0.01,3,0,0.00378834234387503,0.00378834234387503,3,2,2,0.000158102766798419,100,0.157805365972789,0.157805365972789,0,0.472175840190131,7.60285340398193,zero,0,2,2,2,0.666666666666667,0.118122540689375,0.118122540689375,0,0.118122540689375,NaN,0,-0.0316019148730423,1,0.118122540689375,0.118122540689375,NaN,0.118122540689375,1,400,3,406,406,357,49,13,7,31,3,192,0,5,5,5,5,3,3,3,3,3,0,2
LIRCMOP9_BC,1,ref_only,17,8,1,0.04,8,0,0.00577312912389862,0.013754629891772,8,30,2,0.000421607378129117,100,0.170285523157022,0.624703032274153,0,2.69568797226344,29.9396594865939,zero,30,0,30,30,3.75,0.293762456578743,0.308342702725377,0,0.311034376726326,NaN,0.466666666666667,-0.000635891991990878,0.5,0.304117990601911,0.312660445682113,0.312660445682113,NaN,1,400,3,406,406,353,53,9,6,31,4,54,0,8,8,8,8,8,8,8,8,8,0,30
LIRCMOP9_BC,1,ref_only,18,12,1,0.04,12,0,0.00760687056180653,0.011629097059924,12,30,2,0.000632411067193676,100,0.230931157681667,0.314184654105407,0,2.07693250668874,32.5299002174899,zero,30,0,30,30,2.5,0.423426753448345,0.431627627862254,0,0.431633510136292,NaN,1,0.0466841127820982,0.5,0.432169848994574,0.447618406344734,0.447618406344734,NaN,1,400,8,416,416,365,51,14,9,36,5,165,5,12,12,12,12,12,12,12,12,12,0,30
LIRCMOP9_BC,1,ref_only,19,12,1,0.07,12,0,0.0117914471410183,0.0472477387308881,12,30,2,0.000632411067193676,100,0.263218969708035,0.443986889675581,0,1.30903695392072,26.8642845241539,zero,30,0,30,30,2.5,0.389913774512617,0.403818103043799,0,0.414597035099965,264.727373191498,0.466666666666667,-0.00139268502535056,0.428571428571429,0.424761516777331,0.437331932479193,0.437331932479193,NaN,1,400,12,424,424,352,72,14,8,55,8,262,56,12,12,12,12,12,12,12,12,12,0,30
LIRCMOP9_BC,1,ref_only,20,13,1,0.05,13,0,0.00324775213898317,0.00696163288413699,13,30,2,0.000685111989459816,100,0.259161543337989,0.33159065448047,0,0.952525670126608,10.6057151920327,zero,30,0,30,30,2.30769230769231,0.191365162717254,0.264197105575562,0,0.26671328218057,NaN,0.8,0.00425085532424516,0.6,0.229534904761247,0.29052900797548,0.29052900797548,NaN,1,400,12,424,424,351,73,18,6,51,6,290,15,18,18,18,18,13,13,13,13,13,0,30
LIRCMOP9_BC,1,ref_only,21,19,1,0.07,19,0,0.00629329919536139,0.0130568184873598,19,30,2,0.00100131752305665,100,0.225544966829649,0.419123914918733,0,0.81795377403715,8.11277897165577,zero,30,0,30,30,1.57894736842105,0.145511434080883,0.298659513067662,0,0.302319785214136,NaN,0.6,0.00926620864452404,0.428571428571429,0.182763332056953,0.327762386682414,0.327762386682414,NaN,1,400,13,426,426,330,96,17,7,54,7,407,7,19,19,19,19,19,19,19,19,19,0,30
LIRCMOP9_BC,1,ref_only,22,21,1,0.07,21,0,0.00651458511532905,0.0138091256578415,21,30,2,0.00110671936758893,100,0.225544966829649,0.391477920348045,0,0.730511911914804,7.26960846811579,zero,30,0,30,30,1.42857142857143,0.116638785831733,0.319314522059173,0,0.324344229654967,NaN,0.533333333333333,0.00112977217699133,0.428571428571429,0.160447622899371,0.347361438673555,0.347361438673555,NaN,1,400,19,438,438,338,100,27,8,59,7,674,0,21,21,21,21,21,21,21,21,21,0,30
LIRCMOP9_BC,1,ref_only,23,17,1,0.06,17,0,0.00632844128332148,0.0124026755258787,17,30,2,0.000895915678524374,100,0.259161543337989,0.352813578168852,0,0.586742222060557,4.93699774373888,zero,30,0,30,30,1.76470588235294,0.0833282975055815,0.316047664385399,0,0.320521283701801,NaN,1,0.0603288067900655,0.5,0.122975297916739,0.342138998681074,0.342138998681074,NaN,1,400,21,442,442,319,123,20,6,47,6,662,2,18,18,18,18,17,17,17,17,17,0,30
LIRCMOP9_BC,1,ref_only,24,12,1,0.04,12,0,0.00590101155032208,0.0137086020281833,12,30,2,0.000632411067193676,100,0.259161543337989,0.32061112702385,0,0.562613569917766,3.2113803485609,zero,30,0,30,30,2.5,0.0754478675525859,0.356917363552406,0,0.36282453564966,NaN,0.9,0.0307855698223478,0.75,0.113496138657461,0.382647767009808,0.382647767009808,NaN,1,400,17,434,434,293,141,15,5,47,4,612,0,12,12,12,12,12,12,12,12,12,0,30
LIRCMOP9_BC,1,ref_only,25,15,1,0.05,15,0,0.00818485511928918,0.0178007553834647,15,30,2,0.000790513833992095,100,0.259161543337989,0.342019056988014,0,0.539970130184265,2.39068149683079,zero,30,0,30,28,2,0.0593228117637868,0.425145708509525,0,0.43144322570695,NaN,0.766666666666667,0.0268264983891708,0.6,0.0955921059712786,0.448849240301661,0.448849240301661,NaN,0.933333333333333,400,12,424,424,239,185,22,7,62,5,805,0,15,15,15,15,15,15,15,15,15,0,30
LIRCMOP9_BC,1,ref_only,26,18,1,0.06,18,0,0.00329110965012374,0.00599308293814221,18,30,2,0.000948616600790514,100,0.32061112702385,0.343799347663687,0,0.527643264685176,2.58007266696872,zero,30,0,30,25,1.66666666666667,0.0134646496345428,0.415947125169909,0,0.422408850746932,NaN,0.9,0.0451904692163493,0.5,0.0432104116104649,0.436607474363522,0.436607474363522,NaN,0.833333333333333,400,15,430,430,196,234,31,8,63,6,1061,0,18,18,18,18,18,18,18,18,18,0,30
LIRCMOP9_BC,1,ref_only,27,15,1,0.05,15,0,0.0044126107320388,0.00754065515349219,15,30,2,0.000790513833992095,100,0.219549950203434,0.343799347663687,0,0.38154811590688,1.52022170614281,zero,30,0,30,24,2,0.0146921312081574,0.185976803912404,0,0.186444170503053,NaN,0.833333333333333,0.0452166198893009,0.4,0.0426101153719554,0.210577140169874,0.210577140169874,NaN,0.8,400,18,436,436,207,229,34,9,68,6,1179,3,18,18,18,18,15,15,15,15,15,0,30
LIRCMOP9_BC,1,ref_only,28,9,1,0.03,9,0,0.00584888792920964,0.00975919038242631,9,15,2,0.000474308300395257,100,0.101978828918221,0.219549950203434,0,0.164288406382462,1.28207145057407,zero,7,8,15,0,1.66666666666667,0.0162607767968863,0.0206107130108985,0,0.0206107130108985,NaN,0.133333333333333,-0.0108444625097488,0,0.0174451836964897,0.0206107130108985,0.0195502373575698,0.0206107130108985,0,400,15,430,430,224,206,9,6,70,4,712,9,9,9,9,9,9,9,9,9,9,0,15
LIRCMOP9_BC,1,ref_only,29,9,1,0.03,9,0,0.00772424800683118,0.00836389765042017,9,15,2,0.000474308300395257,100,0.132520671096267,0.219549950203434,0,0.200378393637764,0.768122250626422,zero,7,8,15,0,1.66666666666667,0.00677316817157218,0.00898920460467802,0,0.00898920460467802,NaN,0.466666666666667,-0.0243389855888909,0,0.00780636284909826,0.00898920460467802,0.00856642156253247,0.00898920460467802,0,400,9,418,418,198,220,18,7,80,4,978,18,9,9,9,9,9,9,9,9,9,0,15
LIRCMOP9_BC,1,ref_only,30,21,1,0.07,21,0,0.00509718271697969,0.009837740706021,21,30,2,0.00110671936758893,100,0.116767394533529,0.219549950203434,0,0.393472625927439,0.998718687438134,zero,30,0,30,13,1.42857142857143,0.00707398556998202,0.0179384659850774,0,0.0179384659850774,NaN,0.166666666666667,-0.00289200803637857,0.714285714285714,0.00868066132458892,0.0275682273944753,0.0275682273944753,NaN,0.433333333333333,400,9,418,418,213,205,32,9,86,8,2073,0,24,24,24,24,21,21,21,21,21,0,30
LIRCMOP9_BC,1,ref_only,31,24,1,0.08,24,0,0.00431696587054202,0.00934086700920866,24,30,2,0.00126482213438735,100,0.218866714258161,0.24392172840812,0,0.414200280915984,2.50830238542444,zero,30,0,30,22,1.25,0.000646529623525413,0.00396356688864425,0,0.00396356688864425,NaN,0.0333333333333333,-0.010576546712495,0.875,0.00640545830598393,0.00907193197269258,0.00907193197269258,NaN,0.733333333333333,400,21,442,442,226,216,62,14,75,10,3489,16,28,28,28,28,24,24,24,24,24,0,30
LIRCMOP9_BC,1,ref_only,32,37,1,0.13,37,0,0.00358656013885816,0.0161137019088983,37,30,2,0.00194993412384717,86.4864864864865,0.121933871664059,0.272142781717683,0,0.425395031460156,1.97526028601906,zero,30,0,30,9,0.810810810810811,0.000578694474677507,0.00121450119773837,0,0.00228813853901165,NaN,0.966666666666667,0.00525677484063086,0.153846153846154,0.0104138258013115,0.0178690953320052,0.0178690953320052,NaN,0.3,400,24,448,448,230,218,98,14,74,13,2769,3,38,38,38,38,37,37,37,37,37,0,30
LIRCMOP9_BC,1,ref_only,33,42,1,0.14,42,0,0.00345733465553619,0.0151518417872266,42,30,2,0.00221343873517787,76.1904761904762,0.106896925836427,0.238227139103306,0,3.7032662178165,1.36109325014486,zero,30,0,30,12,0.714285714285714,0.000336158770566664,0.00103195349052933,0,0.00273920733995453,NaN,1,0.0242784451880613,0.142857142857143,0.013049497418117,0.0210969317401081,0.0210969317401081,NaN,0.4,400,37,474,474,261,213,147,17,80,16,5590,0,48,48,48,48,42,42,42,42,42,0,30
LIRCMOP9_BC,1,ref_only,34,48,1,0.16,48,0,0.00286288086570606,0.013174386856533,48,30,2,0.0025296442687747,66.6666666666667,0.112668648399039,0.232635053615681,0,3.77359066981593,1.79044942698764,zero,30,0,30,0,0.625,0.00046747438395862,0.00233066157879348,0,0.00317727806577666,NaN,1,0.0253589630372941,0,0.0144227692757835,0.022303431015693,0.022303431015693,NaN,0,400,42,484,484,238,246,151,19,76,18,5955,0,54,54,54,54,48,48,48,48,48,0,30
LIRCMOP9_BC,1,ref_only,35,36,1,0.12,36,0,0.00221218004660165,0.00924257780625441,36,30,2,0.00189723320158103,88.8888888888889,0.107480323550856,0.208691444057461,0,0.225884422920469,1.66902785913086,zero,30,0,30,14,0.833333333333333,0.000259681266844592,0.000499756689613696,0,0.00306188090841872,NaN,0.966666666666667,0.0259821509451549,0.166666666666667,0.0142520423660118,0.0234278205519073,0.0234278205519073,NaN,0.466666666666667,400,48,496,496,246,250,147,16,75,15,7923,0,45,45,45,45,36,36,36,36,36,0,30
LIRCMOP9_BC,1,ref_only,36,45,1,0.15,45,0,0.00207168102579995,0.00537045509602534,45,30,2,0.00237154150197628,71.1111111111111,0.131359250481294,0.219905992038915,0,0.263276030360573,1.02454528950512,zero,30,0,30,12,0.666666666666667,0.000259050387961335,0.00141539069129326,0,0.00295091466171343,NaN,0.133333333333333,-0.0142983462933024,0.133333333333333,0.0120390966961507,0.0198029357458156,0.0198029357458156,NaN,0.4,400,36,472,472,232,240,146,20,80,18,3537,0,54,54,54,54,45,45,45,45,45,0,30
LIRCMOP9_BC,1,ref_only,37,36,1,0.12,36,0,0.00224064363723424,0.00794733296381977,36,30,2,0.00189723320158103,88.8888888888889,0.142935014426739,0.218703765862076,0,0.212064695264241,1.56414375741261,zero,30,0,30,12,0.833333333333333,0.000172369047894274,0.000400444443342812,0,0.00314894951194703,NaN,0,-0.025975029840123,0.166666666666667,0.0131879549322914,0.0231004499526463,0.0231004499526463,NaN,0.4,400,45,490,490,239,251,148,17,80,16,6275,1,45,45,45,45,36,36,36,36,36,0,30
LIRCMOP9_BC,1,ref_only,38,36,1,0.12,36,0,0.0024331094704138,0.00796899084866866,36,30,2,0.00189723320158103,88.8888888888889,0.131520140107246,0.223669757976362,0,0.20856329972179,1.67245996591308,zero,30,0,30,11,0.833333333333333,0.000187776002549937,0.000453420022706757,0,0.00324377295841755,NaN,0.6,0.00480552497015501,0.166666666666667,0.0133752171764743,0.0239709448353447,0.0239709448353447,NaN,0.366666666666667,400,36,472,472,236,236,139,17,71,15,5340,3,43,43,43,43,36,36,36,36,36,0,30
LIRCMOP9_BC,1,ref_only,39,28,1,0.1,28,0,0.000993616994681503,0.00720243541953183,28,30,2,0.00147562582345191,100,0.190059671984231,0.244246015321408,0,0.21743370439253,2.05984374878455,zero,30,0,30,8,1.07142857142857,0.000301475745768429,0.00050471672259688,0,0.00329230729617375,NaN,0,-0.0145599648437194,0.4,0.0179565165996145,0.0288287386805584,0.0288287386805584,NaN,0.266666666666667,400,36,472,472,241,231,144,14,74,13,10927,3,34,34,34,34,28,28,28,28,28,0,30
LIRCMOP9_BC,1,ref_only,40,45,1,0.15,45,0,0.00275209108841978,0.0119994251720405,45,30,2,0.00237154150197628,71.1111111111111,0.174244355221772,0.332780686791402,0,0.341982659698642,1.53356974146225,zero,30,0,30,12,0.666666666666667,0.000133591648263437,0.000444560248300765,0,0.00323973028140018,NaN,0.966666666666667,0.0702895448510809,0.133333333333333,0.0139531080957014,0.0223709003588381,0.0223709003588381,NaN,0.4,400,28,456,456,236,220,144,20,74,17,4426,10,51,51,51,51,45,45,45,45,45,0,30
LIRCMOP9_BC,1,ref_only,41,42,1,0.14,42,0,0.00262667336522567,0.0122611359992009,42,30,2,0.00221343873517787,76.1904761904762,0.228737658033549,0.367649379809657,0,0.306555743547755,1.79063787380094,zero,30,0,30,9,0.714285714285714,0.000287722609811962,0.000487570236425839,0,0.00313675692168257,NaN,0.433333333333333,-0.00398800288780327,0.142857142857143,0.0135346577090983,0.023466824807782,0.023466824807782,NaN,0.3,400,45,490,490,236,254,144,18,78,16,6421,22,48,48,48,48,42,42,42,42,42,0,30
LIRCMOP9_BC,1,ref_only,42,36,1,0.12,36,0,0.00144480048374972,0.00818576788848852,36,30,2,0.00189723320158103,88.8888888888889,0.245835554154645,0.366493123396926,0,0.240880253765655,1.87528313057988,zero,30,0,30,5,0.833333333333333,0.000392414028439981,0.000519794465496919,0,0.00329051103843763,NaN,0.233333333333333,-0.0722246907404789,0.166666666666667,0.0141697837673107,0.0252328599091675,0.0252328599091675,NaN,0.166666666666667,400,42,484,484,244,240,138,18,70,15,6693,24,45,45,45,45,36,36,36,36,36,0,30
LIRCMOP9_BC,1,ref_only,43,37,1,0.13,37,0,0.00340468629057174,0.0133867941219796,37,30,2,0.00194993412384717,86.4864864864865,0.23279774913801,0.426972780668376,0,0.38636831158194,2.0434190743442,zero,30,0,30,7,0.810810810810811,0.000199601411890889,0.00138084495986016,0,0.00480764675946459,NaN,0.766666666666667,0.0160357267199366,0.153846153846154,0.0142606917883968,0.0247715829264503,0.0247715829264503,NaN,0.233333333333333,400,36,472,472,236,236,133,17,83,16,5777,10,46,46,46,46,37,37,37,37,37,0,30
LIRCMOP9_BC,1,ref_only,44,39,1,0.13,39,0,0.00215004244756467,0.0129265516562402,39,30,2,0.00205533596837945,82.0512820512821,0.340413902310652,0.396237161822022,0,0.412571352222035,1.72495239620569,zero,30,0,30,11,0.769230769230769,0.000329543760053436,0.000505357852215741,0,0.00323301356824312,NaN,0.466666666666667,-0.0107650052785166,0.153846153846154,0.0134407984491623,0.026743777078183,0.026743777078183,NaN,0.366666666666667,400,37,474,474,235,239,115,17,78,16,5220,35,43,43,43,43,39,39,39,39,39,0,30
LIRCMOP9_BC,1,ref_only,45,44,1,0.15,44,0,0.00246515784058524,0.0121247888238912,44,30,2,0.00231884057971014,72.7272727272727,0.268096669716803,0.469293386023347,0,0.700113326176135,1.84055995623692,zero,30,0,30,3,0.681818181818182,0.000411021159106505,0.000534033194187715,0,0.00326486698837524,NaN,0.966666666666667,0.0583412912409646,0.133333333333333,0.0143025571619416,0.0244578172405815,0.0244578172405815,NaN,0.1,400,39,478,478,249,229,152,18,79,17,7842,60,49,49,49,49,44,44,44,44,44,0,30
LIRCMOP9_BC,1,ref_only,46,39,1,0.13,39,0,0.00157923419714177,0.00426038494506122,39,30,2,0.00205533596837945,82.0512820512821,0.312794252911558,0.401299774741985,0,3.57121421445049,2.24177183770545,zero,30,0,30,0,0.769230769230769,0.000544091727787103,0.000573342487669889,0,0.00316303490673808,NaN,0.0333333333333333,-0.0829759269885073,0,0.0150039777453552,0.0245273773000558,0.0245273773000558,NaN,0,400,44,488,488,255,233,120,18,78,16,6457,9,48,48,48,48,39,39,39,39,39,0,30
LIRCMOP9_BC,1,ref_only,47,44,1,0.15,44,0,0.00269363361124754,0.0107382120239965,44,30,2,0.00231884057971014,72.7272727272727,0.243032225468751,0.372194430840188,0,3.34677686085872,2.27281529323813,zero,30,0,30,0,0.681818181818182,0.000529072470052531,0.000567178365545234,0,0.00315945692220687,NaN,1,0.117499255584779,0,0.0131159762406703,0.0232292318961262,0.0232292318961262,NaN,0,400,39,478,478,256,222,139,19,78,17,7636,59,51,51,51,51,44,44,44,44,44,0,30
LIRCMOP9_BC,1,ref_only,48,42,1,0.14,42,0,0.00205697411915528,0.00460605664127949,42,30,2,0.00221343873517787,76.1904761904762,0.312335521375373,0.425347249211299,0,3.36617933677528,2.02630459645375,zero,30,0,30,0,0.714285714285714,0.000539266885118358,0.000571014655105161,0,0.00339596846170791,NaN,0.266666666666667,-0.0729986662969238,0,0.0143158983097877,0.0258098149659826,0.0258098149659826,NaN,0,400,44,488,488,252,236,163,18,76,17,9298,93,50,50,50,50,42,42,42,42,42,0,30
LIRCMOP9_BC,1,ref_only,49,39,1,0.13,39,0,0.00273888612156906,0.0107638593808546,39,30,2,0.00205533596837945,82.0512820512821,0.305409808182047,0.468840553020626,0,0.595003947724332,2.00274173099348,zero,30,0,30,0,0.769230769230769,0.000489880354351804,0.00055966046051342,0,0.00338336527263058,NaN,0.466666666666667,-0.00261168543337187,0,0.0150892881307051,0.024380348842575,0.024380348842575,NaN,0,400,42,484,484,255,229,123,16,76,15,6056,108,45,45,45,45,39,39,39,39,39,0,30
LIRCMOP9_BC,1,ref_only,50,39,1,0.13,39,0,0.00212277673426424,0.00410527282426226,39,30,2,0.00205533596837945,82.0512820512821,0.353814076362597,0.468840553020626,0,0.546139776270854,2.01532911141591,zero,30,0,30,0,0.769230769230769,0.000560148455468605,0.00057518700072291,0,0.0034028473960216,NaN,0.8,0.135599935696989,0,0.0137603029901366,0.0261358836827672,0.0261358836827672,NaN,0,400,39,478,478,249,229,155,16,76,14,9379,72,42,42,42,42,39,39,39,39,39,0,30
LIRCMOP9_BC,1,ref_only,51,39,1,0.13,39,0,0.00276677076946279,0.00478673485147067,39,30,2,0.00205533596837945,82.0512820512821,0.377116625722373,0.708008224110586,0,3.36697353321865,1.94569135908118,zero,30,0,30,0,0.769230769230769,0.000554025853803567,0.000573386003309512,0,0.0030638558946019,NaN,0,-0.128655539764969,0,0.0130395933972827,0.0256018096651848,0.0256018096651848,NaN,0,400,39,478,478,246,232,104,18,78,15,6589,27,45,45,45,45,39,39,39,39,39,0,30
LIRCMOP9_BC,1,ref_only,52,33,1,0.11,33,0,0.0023837024440315,0.00365571510843901,33,30,2,0.00173913043478261,96.969696969697,0.355476114323056,0.676083583813619,0,1.29870029074775,2.19496243175984,zero,30,0,30,0,0.909090909090909,0.000556733646442644,0.000575120495038122,0,0.00275340572708788,NaN,0,-0.0795005734120028,0,0.0146710502541457,0.0272310612228951,0.0272310612228951,NaN,0,400,39,478,478,255,223,140,16,73,13,10405,24,39,39,39,39,33,33,33,33,33,0,30
LIRCMOP9_BC,1,ref_only,53,36,1,0.12,36,0,0.00194389623875047,0.00489628011891995,36,30,2,0.00189723320158103,88.8888888888889,0.427023065063592,0.634654463471931,0,1.07713138292075,2.17776594275865,zero,30,0,30,0,0.833333333333333,0.000531007186356413,0.000569152750226777,0,0.00290615339432722,NaN,1,0.205623638753064,0,0.0169222029026725,0.028029995306427,0.028029995306427,NaN,0,400,33,466,466,236,230,121,15,69,12,10148,12,36,36,36,36,36,36,36,36,36,0,30
