problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_only,33,0,0,NaN,0,0,NaN,NaN,0,0,2,0,NaN,NaN,NaN,NaN,NaN,NaN,zero,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,75,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP5_BC,1,ref_only,34,10,1,0.06,10,0,0.0141193743286489,0.0213395471241942,10,23,2,0.000527009222661397,100,0.201834441877723,0.261703165001091,0,1.33299727039828,22.2368004154121,zero,14,9,23,23,2.3,0.321597718585026,0.33159872176167,0,0.33159872176167,338.36567679892,0.0869565217391304,-0.015267249041836,1,0.324227571749114,0.331739995592829,0.331637744890622,0.329846376910966,1,400,0,400,400,398,2,91,39,18,6,11,0,10,10,10,10,10,10,10,10,10,0,23
LIRCMOP5_BC,1,ref_only,35,22,1,0.08,22,0,0.0102678779522079,0.0185734872504632,22,30,2,0.00115942028985507,100,0.195642069961604,0.240432249830629,0,0.978658158550068,10.5150115673695,zero,17,13,30,30,1.36363636363636,0.137342176782344,0.15203896245586,0,0.152187726161138,NaN,0.3,-0.0183631628659132,1,0.140495210762748,0.152288455759028,0.152502745634958,0.152128032176114,1,400,10,420,420,405,15,82,34,26,11,199,0,27,27,27,27,22,22,22,22,22,0,30
LIRCMOP5_BC,1,ref_only,36,24,1,0.08,24,0,0.00639349732290154,0.00969471376087448,24,30,2,0.00126482213438735,100,0.207657476524175,0.290486201399989,0,1.01510042681041,7.54987033627217,zero,23,7,30,30,1.25,0.116081188128859,0.128953352125036,0,0.128953352125036,NaN,0.0666666666666667,-0.0207589786633058,1,0.118002080529201,0.129278780322601,0.129003809630609,0.129211266589168,1,400,22,444,444,418,26,133,38,27,9,392,0,25,25,25,25,24,24,24,24,24,0,30
LIRCMOP5_BC,1,ref_only,37,36,1,0.12,36,0,0.00787329183644294,0.0145924502753113,36,30,2,0.00189723320158103,88.8888888888889,0.227578628140157,0.282693246482436,0,0.919247840330759,6.64439658748164,zero,18,12,30,30,0.833333333333333,0.1236580858328,0.129188754190212,0,0.133474987176557,NaN,0.2,-0.0308215959995056,1,0.131530820195827,0.134876644703358,0.134944147000993,0.134279694033481,1,400,24,448,448,413,35,172,39,30,13,778,0,37,37,37,37,36,36,36,36,36,0,30
LIRCMOP5_BC,1,ref_only,38,45,1,0.16,45,0,0.00867632501509081,0.0146445532053424,45,30,2,0.00237154150197628,71.1111111111111,0.254993055301262,0.352608442151078,0,0.863608634258961,6.0351380253607,zero,19,11,30,30,0.666666666666667,0.107310925334256,0.116228443210092,0,0.119894743861624,NaN,0.866666666666667,0.0424502907400249,1,0.119715182342306,0.120505277915514,0.120506935568927,0.120503620262101,1,400,36,472,472,427,45,186,41,43,19,950,0,52,52,52,52,45,45,45,45,45,0,30
LIRCMOP5_BC,1,ref_only,39,51,1,0.17,51,0,0.00574563140602513,0.0121435210322974,51,30,2,0.00268774703557312,62.7450980392157,0.270077494285272,0.406551849233823,0,0.916965180835381,6.40035843018111,zero,18,12,30,30,0.588235294117647,0.106706562278248,0.108292012851832,0,0.112218320400367,NaN,0.533333333333333,0.00294933967890015,0.882352941176471,0.110283030511024,0.112576270118771,0.112607471217295,0.112174104158168,1,400,45,490,490,438,52,152,41,43,18,923,0,52,52,52,52,51,51,51,51,51,0,30
LIRCMOP5_BC,1,ref_only,40,58,1,0.2,58,0,0.00670619985577969,0.0147206859829202,58,30,2,0.0030566534914361,55.1724137931034,0.254993055301262,0.398297332185159,0,0.732748556069061,8.32796303078193,zero,20,10,30,30,0.517241379310345,0.0981787404625377,0.126106538479482,0,0.12883507891245,NaN,0.733333333333333,0.00899469229366856,0.9,0.0990758420713789,0.128922353818519,0.128948213588087,0.12730069536309,1,400,51,502,502,436,66,213,48,48,23,1187,0,65,65,65,65,58,58,58,58,58,0,30
LIRCMOP5_BC,1,ref_only,41,55,1,0.19,55,0,0.00527015567337277,0.00964935560654114,55,30,2,0.00289855072463768,58.1818181818182,0.267764405056145,0.34674939176998,0,0.661983145520941,6.9161458099934,zero,21,9,30,30,0.545454545454545,0.096680278573974,0.119267164795788,0,0.119267164795788,NaN,0.8,0.00983931968897417,0.947368421052632,0.101038361019242,0.119549642601008,0.119401783229469,0.117993555698634,1,400,58,516,516,438,78,198,45,47,20,1445,0,59,59,59,59,55,55,55,55,55,0,30
LIRCMOP5_BC,1,ref_only,42,60,1,0.21,60,0,0.00479190432098218,0.0124921698430429,60,30,2,0.00316205533596838,53.3333333333333,0.304919367334935,0.379012053977916,0,0.46271460499063,1.24276861464871,zero,23,7,30,30,0.5,0.00842786495380718,0.0209620800575298,0,0.0217806799513656,NaN,0.5,-0.00187714335268588,1,0.0121552287150487,0.0218377503605793,0.0215904299106874,0.0235761038366638,1,400,55,510,510,425,85,188,48,55,23,1395,0,65,65,65,65,60,60,60,60,60,0,30
LIRCMOP5_BC,1,ref_only,43,67,1,0.23,67,0,0.00444827219371532,0.0114094252185106,67,30,2,0.00353096179183136,47.7611940298507,0.318180517794054,0.400638989332705,0,0.52137173901486,3.76983143151018,zero,22,8,30,30,0.447761194029851,0.0455837431473994,0.0582925257782612,0,0.0586807771389447,NaN,0.666666666666667,0.00805400857817826,0.91304347826087,0.0496064463769759,0.0593127765457219,0.0589595380194383,0.0602049278862271,1,400,60,520,520,429,91,199,48,55,25,1763,0,73,73,73,73,67,67,67,67,67,0,30
LIRCMOP5_BC,1,ref_only,44,79,1,0.28,79,0,0.00456024803961835,0.0159869871100935,79,30,2,0.00416337285902503,40.5063291139241,0.321397852725688,0.39683819806631,0,0.493270120007498,1.85967064032908,zero,27,3,30,30,0.379746835443038,0.0110089357834532,0.0233351784077179,0,0.0315108244602317,NaN,0.6,0.00789174804534351,0.892857142857143,0.0240433970894913,0.033226520954042,0.0336155162194235,0.0319626927978585,1,400,67,534,534,436,98,214,52,60,28,1560,0,83,83,83,83,79,79,79,79,79,0,30
LIRCMOP5_BC,1,ref_only,45,87,1,0.29,87,0,0.00444924170288618,0.0115523286348519,87,30,2,0.00458498023715415,36.7816091954023,0.318180517794054,0.379205152535721,0,0.445330681292963,1.5061115008244,zero,25,5,30,2,0.344827586206897,0.00366575819374372,0.00422269246242172,0,0.0238774080267155,NaN,0.333333333333333,-0.0121812910380784,0.103448275862069,0.0168818592497509,0.0249824296045522,0.0255001531335747,0.0219609080247184,0.0666666666666667,400,79,558,558,442,116,189,48,60,31,2437,0,93,93,93,93,87,87,87,87,87,0,30
LIRCMOP5_BC,1,ref_only,46,93,1,0.31,93,0,0.00400838953224573,0.0100713039384865,93,30,2,0.00490118577075099,34.4086021505376,0.318180517794054,0.384651851869642,0,0.436994582915002,2.07211183353464,zero,25,5,30,10,0.32258064516129,0.00492287944820259,0.00738823330169111,0,0.0342403167528755,NaN,0.366666666666667,-0.00694695584015148,0.354838709677419,0.0238487883729801,0.0349493825250935,0.0348069043589554,0.0350918606912316,0.333333333333333,400,87,574,574,442,132,236,51,61,32,2839,0,96,96,96,96,93,93,93,93,93,0,30
LIRCMOP5_BC,1,ref_only,47,119,1,0.4,119,0,0.00373007817983775,0.00869846979152182,119,30,2,0.00627140974967062,26.890756302521,0.318180517794054,0.394642514371335,0,0.560849789941427,3.83681820787426,zero,27,3,30,30,0.252100840336134,0.0372153967905721,0.0503433723427826,0,0.055699544477925,NaN,0.266666666666667,-0.00344500750481688,0.675,0.0484988502825704,0.0565061462833438,0.0568901516099829,0.0548789317701755,1,400,93,586,586,452,134,247,58,74,43,3169,0,126,126,126,126,119,119,119,119,119,0,30
LIRCMOP5_BC,1,ref_only,48,117,1,0.39,117,0,0.00428708853541092,0.0126098691711065,117,30,2,0.00616600790513834,27.3504273504273,0.314667085844309,0.404342581708832,0,0.483113599977359,2.77511361212229,zero,28,2,30,30,0.256410256410256,0.02552424372849,0.02931102026723,0,0.056136859190555,NaN,0.433333333333333,-0.00436066627308015,0.666666666666667,0.0472404233621398,0.0572268627303989,0.0573331568629875,0.0569611273989272,1,400,119,638,638,486,152,277,60,71,40,3713,0,120,120,120,120,117,117,117,117,117,0,30
LIRCMOP5_BC,1,ref_only,49,120,1,0.4,120,0,0.00472441339735448,0.0132884753671799,120,30,2,0.00632411067193676,26.6666666666667,0.307601858673815,0.419409964681734,0,0.510406519965275,1.80704361564004,zero,29,1,30,30,0.25,0.00714548564365036,0.0203369022617119,0,0.0368844703430035,NaN,0.533333333333333,0.00632185514050168,0.7,0.0278031365968745,0.0390433980552721,0.0391958713502107,0.0363892020888155,1,400,117,634,634,474,160,263,61,73,41,4187,0,123,123,123,123,120,120,120,120,120,0,30
LIRCMOP5_BC,1,ref_only,50,123,1,0.41,123,0,0.00406744738553351,0.00961273951174792,123,30,2,0.00648221343873518,26.0162601626016,0.305868466056797,0.378098400617392,0,0.55078768723839,3.15302578958696,zero,30,0,30,23,0.24390243902439,0.0173014647453925,0.0563524400621893,0,0.0565956369323835,NaN,0.433333333333333,-0.00298530983986076,0.560975609756098,0.026347066705156,0.0577765927378086,0.0577765927378086,NaN,0.766666666666667,400,120,640,640,467,173,279,59,76,43,4209,0,129,129,129,129,123,123,123,123,123,0,30
LIRCMOP5_BC,1,ref_only,51,132,1,0.44,132,0,0.0042584525541903,0.0091416090537408,132,30,2,0.00695652173913044,24.2424242424242,0.313950934594007,0.410514096981341,0,0.519259541942426,2.10115989494102,zero,24,6,30,26,0.227272727272727,0.011109813356311,0.0335739958742855,0,0.0337902644340117,NaN,0.533333333333333,0.00586977358532229,0.431818181818182,0.0164906148044217,0.0339635144541603,0.0341392093046638,0.0332092509052951,0.866666666666667,400,123,646,646,480,166,278,66,75,47,4137,0,141,141,141,141,132,132,132,132,132,0,30
LIRCMOP5_BC,1,ref_only,52,117,1,0.39,117,0,0.0034249377255755,0.00925862100329267,117,30,2,0.00616600790513834,27.3504273504273,0.308743918956766,0.423503204503613,0,0.575646111991136,1.70961653372193,zero,25,5,30,24,0.256410256410256,0.00801313968646118,0.0217727273007515,0,0.0241696037535388,NaN,0.633333333333333,0.0143233789366409,0.384615384615385,0.0129859223241094,0.0241893609857305,0.0258360660278298,0.0210115155404362,0.8,400,132,664,664,484,180,256,60,73,45,5518,0,135,135,135,135,117,117,117,117,117,0,30
LIRCMOP5_BC,1,ref_only,53,129,1,0.43,129,0,0.00387506380651003,0.00885152242348297,129,30,2,0.00679841897233202,24.8062015503876,0.32603280612546,0.420906681393445,0,0.478067909540634,1.35954004048883,zero,25,5,30,15,0.232558139534884,0.00625894123954609,0.0104332405761147,0,0.0262669266123305,NaN,0.566666666666667,0.0133970205306873,0.232558139534884,0.0186690004190381,0.0270868052498117,0.0272124391336839,0.0269611713659395,0.5,400,117,634,634,467,167,254,64,74,44,3791,0,132,132,132,132,129,129,129,129,129,0,30
LIRCMOP5_BC,1,ref_only,54,135,1,0.45,135,0,0.00303604362907861,0.00668543108084974,135,30,2,0.00711462450592885,23.7037037037037,0.31840373767098,0.43371157704448,0,0.513817860903664,2.08555960401847,zero,25,5,30,30,0.222222222222222,0.0166827843461221,0.0228097995449757,0,0.0374801160109844,NaN,0.666666666666667,0.0124866522386708,0.6,0.0298915415369994,0.0386845417682073,0.0383728594800411,0.0389962240563734,1,400,129,658,658,474,184,289,67,76,48,4458,0,144,144,144,144,135,135,135,135,135,0,30
LIRCMOP5_BC,1,ref_only,55,138,1,0.46,138,0,0.00302567440211438,0.00614460750984306,138,30,2,0.00727272727272727,23.1884057971014,0.319845443306115,0.424969951542782,0,0.486643453819504,1.39266354080125,zero,21,9,30,30,0.217391304347826,0.00630210114342771,0.0139143981820989,0,0.0326647545117883,NaN,0.633333333333333,0.0320259998922467,0.521739130434783,0.0241083680505433,0.0339795688643978,0.0340517870407999,0.03277391725682,1,400,135,670,670,477,193,294,68,75,49,5280,0,147,147,147,147,138,138,138,138,138,0,30
LIRCMOP5_BC,1,ref_only,56,141,1,0.47,141,0,0.00341774443009229,0.00731122377893644,141,30,2,0.00743083003952569,22.6950354609929,0.318180517794054,0.424880225129022,0,0.530619777278366,2.60501787558702,zero,22,8,30,30,0.212765957446809,0.0127232818442925,0.0275971095388417,0,0.0367743447624631,NaN,0.533333333333333,0.00730552261885012,0.574468085106383,0.0311120405539228,0.0382863580568357,0.0384868174831944,0.0372569594278276,1,400,138,676,676,478,198,294,66,80,52,5300,0,156,156,156,156,141,141,141,141,141,0,30
LIRCMOP5_BC,1,ref_only,57,129,1,0.43,129,0,0.00291389857243979,0.00605436977065873,129,30,2,0.00679841897233202,24.8062015503876,0.318180517794054,0.431730554398904,0,0.534525347457676,1.41489081003521,zero,26,4,30,22,0.232558139534884,0.00343161702091938,0.0132180508919928,0,0.0247277755940821,NaN,0.633333333333333,0.0183205339857072,0.441860465116279,0.0131770117745354,0.0257355490247351,0.0242232562760377,0.0273042461077706,0.733333333333333,400,141,682,682,491,191,283,65,80,50,5241,0,148,148,148,148,129,129,129,129,129,0,30
LIRCMOP5_BC,1,ref_only,58,144,1,0.48,144,0,0.00276998121162913,0.00589372876202133,144,30,2,0.00758893280632411,22.2222222222222,0.351424911556463,0.454474683846354,0,0.498034915717738,1.92302668634814,zero,21,9,30,30,0.208333333333333,0.00674230429476408,0.0120273078561142,0,0.0394358983450851,NaN,0.5,0.000504612571595175,0.520833333333333,0.0292221790403643,0.0403449140000715,0.0402973677034885,0.0396994040964097,1,400,129,658,658,479,179,285,71,80,55,4752,0,164,164,164,164,144,144,144,144,144,0,30
