f1,f2,requested_side,true_feasible
3.9676249727516,1.57413146240953,0,0
5.79385407730087,1.4806974544136,1,1
1.94076065560399,5.16022495744991,1,1
4.14190048029452,1.43703215203892,0,0
3.92476656779872,1.74983635398715,0,0
2.15515536484553,2.2683860796715,0,0
1.60143708465605,3.89522836929126,1,0
4.87570254977213,1.28338538953976,0,1
2.97856789590303,1.94753976152317,0,0
2.04510289126391,2.54883637630397,1,0
5.84787666574614,1.24771947205258,0,1
2.71647151067258,1.98198692008589,0,0
1.73023297192462,2.98233029679034,1,0
3.64161502562431,2.02486315588876,0,0
1.61957175825655,4.04429610638649,1,1
3.1056903665183,1.93932946175293,0,0
1.8490345708247,4.921582226134,1,1
2.06798489265682,2.36239560603971,0,0
1.74940317615123,3.13661838196646,0,0
5.15815427495686,1.26439800182044,0,1
1.74058019595116,3.45877042914522,0,0
2.00736040115178,2.58669883519551,1,0
2.64209653556847,2.22957857475375,1,0
3.77725406196951,1.80697194038607,1,0
2.21540790446127,2.41493546610577,1,0
3.44989740911911,2.00703465186591,1,0
2.41207887599221,2.30838675469259,1,0
3.73250812163852,2.0573329748547,0,0
3.90409504279745,2.09685032207261,0,1
2.35696620533642,2.11725441779502,0,0
1.67015223689649,3.11877088554302,1,0
1.62784340661827,3.2668736881654,1,0
3.86894825718268,1.77253189882948,1,0
3.69502590651325,1.84330755486224,1,0
3.55701421106213,1.92161592569648,1,0
4.27159158600444,1.38528384358063,0,1
6.03040398200571,1.46822640717994,1,1
5.0068432124417,1.27357349974404,0,1
1.75103094462568,4.62599581811779,1,1
1.77433980281714,2.89838947276916,1,0
4.63425530978013,1.60002949078854,1,1
1.81466406849975,3.99364598046952,0,1
3.97300121415544,2.11521627515199,0,1
1.77284507990861,3.00532188502183,0,0
3.3689374380065,1.95827126716552,0,0
4.34019565163226,1.65399019705236,1,1
1.75224515061435,2.939791643733,1,0
1.79241551574817,3.86361578262416,0,0
2.15515536484553,2.2683860796715,0,0
6.2790652563413,1.45788381045908,1,1
