f1,f2,requested_side,true_feasible
3.03753931628707,0.887100383793034,1,1
2.84638890180785,1.05916258161979,0,1
1.75395645628072,1.8094755508726,1,0
1.57701154591551,2.00073169032005,0,0
2.16392562656314,1.16190243788983,0,0
1.64867109133235,2.34340907727924,1,0
2.29350429174536,0.985152656063136,1,0
2.95360891053548,0.886275544051515,1,1
1.58679868374425,2.99933355453205,1,0
1.5263290840854,2.35969580290961,0,0
2.05972803202567,1.22963836537083,0,0
1.62314046907462,1.77798972144429,0,0
1.97026829965577,1.38276705439311,1,0
2.14125898141755,1.12017240270844,1,0
2.74260773982088,1.01645348050567,0,1
2.39745734925788,0.957477691679524,1,0
1.55886389143929,2.11133518719776,0,0
2.13882545638852,1.1878204145367,0,0
1.53504440740917,2.73250908943069,0,0
1.7412235891726,1.84921496002304,1,0
1.77732896526838,1.74442674469362,1,0
2.00528120092129,1.3372175931906,1,0
1.77404600843497,1.757724952428,1,0
1.96334307872394,1.27489179776093,0,0
1.59317750568106,2.91139619292597,1,0
2.16248184245155,1.08706640192677,1,0
2.42789436913695,1.0294084770794,0,0
1.5483333781542,2.17288214781129,0,0
2.62278349834981,0.999756277700532,0,1
2.50914549276672,1.01012400041445,0,0
1.89914225585965,1.31235764428803,0,0
1.67006809321188,2.1909180438898,1,0
2.91335128023364,0.886943713105367,1,1
1.59220377558199,1.906356695128,0,0
1.70416956114224,1.99844696101535,1,0
2.51087545157227,0.934089812286413,1,0
2.38318036884184,1.04369637481866,0,0
2.23622415385536,1.00229173064571,1,0
2.68614410560198,1.00363388655652,0,1
1.88182175062468,1.55017943295652,1,0
1.67556900827347,2.15584082155669,1,0
2.29548941165381,1.08142160360807,0,0
1.62812920502194,2.51562582348385,1,0
1.70986623225262,1.52760846679292,0,0
1.60132621280298,1.86639032449909,0,0
1.61968996909208,2.59698971205372,1,0
1.52207383225908,2.61759107723782,0,1
1.81760333029038,1.66707747060774,1,0
1.93752029254353,1.2850230993675,0,0
2.03956795637747,1.29669230036802,1,0
1.59966331516405,2.82720268046426,1,0
1.72873219986393,1.89366646600344,1,0
1.71623050203144,1.94374602175714,1,0
1.62314046907462,1.77798972144429,0,0
1.73734324782836,1.49025716379174,0,0
1.51764195671669,2.56459584395552,0,1
2.79523390071816,1.03485918853502,0,1
1.58410582270756,1.95109585078157,0,0
1.57383750550309,2.02742481966199,0,0
1.61292220454515,2.67001609495151,1,0
1.68113496691558,2.12197409218412,1,0
2.75097620276594,0.897113929058583,1,1
2.8952524995919,1.08975678999878,0,1
1.83320916260103,1.63541446651605,1,0
1.56998711154489,2.054871238326,0,0
2.08815608366783,1.21482288772556,0,0
1.70416956114224,1.99844696101535,1,0
1.7101486184834,1.97051461968773,1,0
1.88025700535761,1.32897949971464,0,0
2.05495379973911,1.27244971025581,1,0
1.6336289597288,1.71898566126921,0,0
1.61208740060259,1.82755415346264,0,0
2.54646545710368,1.0044882181899,0,0
1.78455027890008,1.72085269951841,1,0
2.65414180245441,0.908595466329648,1,1
1.57701154591551,2.00073169032005,0,0
2.1298095336177,1.13787888784907,1,0
1.79354248833221,1.70087962723813,1,0
1.76719835863655,1.77394083385818,1,0
1.86232020318612,1.34629362569605,0,0
1.78073154349373,1.73218477327628,1,0
1.91310682056215,1.50178149779839,1,0
1.52896135726232,2.32804770096557,0,0
1.66496960942024,1.61463695348464,0,0
2.11591555487251,1.20116686443925,0,0
2.58433806069669,1.00106592880443,0,0
1.78400314516934,1.44009682785925,0,0
2.05972803202567,1.22963836537083,0,0
1.53136661731637,2.70236338986303,0,0
2.83394621017913,0.890621399878472,1,1
1.72318656934537,1.50843305734914,0,0
1.74753310586103,1.82881415483593,1,0
1.98764971090952,1.25820086195639,0,0
1.96334307872394,1.27489179776093,0,0
2.21045321850162,1.1291428149749,0,0
1.63829896629794,2.42703604627653,1,1
2.25626460069187,0.995917609766994,1,0
1.77404600843497,1.757724952428,1,0
2.9481038431849,1.12378570247364,0,1
2.68614410560198,1.00363388655652,0,1
1.52005607607806,2.46075881728939,0,1
2.08709656693675,1.22420239794118,1,0
1.64017816434577,1.69121628061184,0,0
1.53186317637136,2.29741398587483,0,0
2.607326623313,0.915842292959484,1,1
1.68573736734085,1.56902438144145,0,0
1.52396699833454,2.39236221448842,0,0
1.51850860884578,2.49649686819505,0,1
1.83320916260103,1.63541446651605,1,0
1.53832638245059,2.76635696223431,0,0
1.60957287538427,2.70791682569063,1,0
1.97026829965577,1.38276705439311,1,0
1.73501713891481,1.87068658296596,1,0
1.79877138981334,1.69222084796926,1,0
1.59663531161737,1.88578425883824,0,0
2.15327380076911,1.10400890010376,1,0
1.60628003124699,1.84815872659911,0,0
1.65925574681251,2.26471424670791,1,0
1.80452719336947,1.68443511084948,1,0
1.75395645628072,1.8094755508726,1,0
2.99463619366077,0.886386361879256,1,1
1.88182175062468,1.55017943295652,1,0
1.76050680969657,1.79118722351281,1,0
1.53503481222551,2.26778859807532,0,0
1.52207383225908,2.61759107723782,0,1
1.69828445677668,2.02755126167907,1,0
1.81084049756882,1.6775132832358,1,0
1.7412235891726,1.84921496002304,1,0
