f1,f2,requested_side,true_feasible
1.47258940907894,0.972755066903055,1,0
1.54130974681693,1.07863070051029,0,0
1.84863110506721,0.869718399094363,1,0
0.74464099065882,1.77915604482036,0,0
1.555400027246,1.22941936509551,1,0
1.5008472438933,1.21651354101213,0,0
1.63429689129037,1.31687074557974,0,0
1.91845951242221,0.973485181963134,0,0
1.55617094509565,1.40705690725554,1,0
1.48717756785215,1.2453519169165,0,0
1.68979911389493,1.14943917863957,0,0
2.42233478324745,0.943248268904148,1,1
1.55107170115193,1.27841816874449,0,0
1.43896360696481,1.20297185507159,1,0
1.53742083492821,1.27451476713808,0,0
1.4499610172606,1.37467930514478,1,0
1.55042712315843,1.10171290185123,0,0
1.77235816999655,1.1951886747521,0,0
0.736986265533309,1.93238215248411,1,0
0.819653011277301,1.89038660520894,1,0
2.37151834686918,0.974661756933131,1,1
1.72241320144233,1.16957714420626,0,0
1.94900554051942,1.93988810144051,0,0
1.62566968042132,1.10462567836841,0,0
1.72877268819127,0.859237668450145,1,0
0.986185498786218,1.78165815469558,0,0
1.99622669947447,0.864510999869894,1,0
1.48628842409414,1.26689952806874,0,0
1.67278164703749,0.989953881747387,0,0
0.866661590801538,1.92291946201974,1,0
1.68979911389493,1.14943917863957,0,0
1.50547337847784,1.26736005034485,0,0
1.79984312279559,0.850366735886046,1,0
1.44081449225641,1.26392106759402,1,0
1.33856842061331,1.47281050556747,1,0
1.88781444113345,1.10317811729135,0,0
1.64820824105189,0.887922687952114,1,0
1.56442035751753,1.09343416272833,0,0
1.49788418144193,1.13380214682101,1,0
2.05155142565409,0.879812216030648,1,0
0.768696774146151,1.76432847341392,0,0
1.58141658737167,1.09034073413838,0,0
1.40190354965404,1.78555649141008,0,0
1.4235592133327,1.06869060872551,1,0
0.782944691302468,1.8898002825381,1,0
1.48257218720772,1.26820010679121,0,0
1.902289568889,0.925067248558192,0,0
1.12508067428567,1.91992674236785,1,0
1.4913227031423,1.26632124643237,0,0
2.0232897402084,0.878074017151181,0,0
1.54130974681693,1.07863070051029,0,0
1.42152655970853,1.18824810392226,1,0
1.28307477901581,1.87507411756223,0,0
2.11385466243256,0.898674327261584,1,0
1.56337773388086,1.3145156375204,1,0
1.88080338574119,1.28476628553193,0,0
1.55357541659684,1.42162100802635,1,0
1.60451137747626,1.14588142815909,0,0
1.552857575979,1.16533700584693,0,0
0.805814098778734,1.7534914481223,0,0
1.94916146796551,0.853383024997176,1,0
0.96632048775675,2.00572819047245,1,0
1.48059681937148,1.2703508652542,0,0
1.555400027246,1.22941936509551,1,0
1.45172442114999,1.15332116883778,1,0
2.45264547480177,0.957070346556891,1,1
1.90417569556267,1.63729621048851,0,0
2.2584285076642,0.940586055966837,1,1
1.48162028465312,1.27116132271147,0,0
1.41784825056243,1.23299376876499,1,0
1.28307477901581,1.87507411756223,0,0
1.52601692680828,1.4045581704891,1,0
0.938274168489462,1.76538510028278,0,0
2.18369046280973,0.920067559324867,1,0
