f1,f2,requested_side,true_feasible
6.25650064284151,5.12441099596989,0,1
9.84076293002555,4.79094240902603,1,1
3.79859486466304,4.9580334228608,1,1
7.37984936839298,5.48822445705497,0,1
5.13934956402891,4.7626334927557,0,1
2.92579455409104,2.9736066665468,0,0
2.94895114335857,3.81491375104815,1,0
9.39751400496013,6.19732949027796,0,1
2.61798251299224,3.13458103142235,0,1
2.82003035372052,2.89979928729292,1,1
10.9079875610415,6.73926278981845,0,1
2.77397731531882,3.11159071042416,0,0
2.84826244904386,3.17251853468687,1,0
2.58699846668331,3.30524490872597,0,1
2.98294113689343,3.92898053156368,1,0
2.54682186286329,3.13584022786235,0,1
3.54808439470395,4.61053176420512,1,1
2.9695551183508,2.98083221457323,0,0
3.41140043979596,3.19523388891144,0,0
9.88053266783255,6.36733899201329,0,1
3.63821007497486,3.38203674649043,0,0
2.81139872013046,2.92245866219624,1,1
3.47028321019269,2.98746662100985,1,0
6.38270036681963,3.95693499531561,1,1
2.90862646824322,2.85330973148072,1,1
5.47532984137707,3.66349513646311,1,1
3.1043347484063,2.87800748176756,1,0
2.6868321001402,3.40566463065587,0,0
3.22155157758157,3.84898169818741,0,0
2.84989010492225,2.98192287625421,0,1
2.89528386389149,3.24803815221989,1,0
2.8811641484181,3.3521811347897,1,0
6.5815363510906,4.021077858289,1,1
6.18958843351115,3.89456787597411,1,1
5.82074524314346,3.77529226817339,1,1
7.97017418090022,5.67798576504139,0,1
10.1443188400508,4.84368412424537,1,1
9.63372938437482,6.27944257267595,0,1
3.32062770278523,4.32809216945573,1,0
2.80653566419746,3.12159349223679,1,0
8.04719886080619,4.4243470190767,1,1
4.12954018165776,3.76463866134496,0,0
3.49828844234112,4.03470122524096,0,0
3.33046088226907,3.13832743066086,0,0
2.48403103676913,3.20915085635526,0,1
7.48911947934678,4.29626767446356,1,1
2.82754017858875,3.14601664775964,1,0
4.00228442522706,3.65597622116218,0,0
2.92579455409104,2.9736066665468,0,0
10.452517505076,4.89807305496168,1,1
6.54231749395148,5.2225073340174,0,1
3.87746888628215,3.55564903504474,0,0
4.37679230664627,4.01813760760675,0,1
2.99642552010057,2.98567532488557,0,0
5.64509645923317,3.71844382542383,1,1
2.80745565134813,2.94950292130989,1,1
3.75529858273861,3.46367016039661,0,0
3.15270035498697,3.04211342904357,0,0
11.6856478239309,5.15978128042591,1,1
4.862105558676,3.46756534014108,1,1
6.99608103124727,4.15457836679969,1,1
8.4424539856649,5.8571234397984,0,1
