f1,f2,requested_side,true_feasible
3.01697439862973,1.44173159409446,0,0
1.72429091989977,3.78012757269398,1,0
2.64139154626756,1.59755559347407,0,0
3.64931441409075,1.33239543136937,0,0
3.28576270748106,1.36313736904041,0,0
3.80957326649798,1.17468124111547,1,0
3.18741869246943,1.5223798495651,1,0
2.17757203614858,2.57881089040246,1,0
3.95331046003427,1.16486822623673,1,0
4.50011509109404,1.41005306512426,0,1
1.98703782495446,2.45156531019699,0,0
4.29964889705579,1.38015454293964,0,1
3.1285844614083,1.40350030473846,0,0
3.62871231074701,1.26824222319367,1,0
4.4024650574531,1.39340790072833,0,1
3.74916705859017,1.1885777267681,1,0
3.1787414745595,1.38799275412389,0,0
3.87456939185276,1.16319379571556,1,0
2.79889121215153,1.52381488468214,0,0
2.73471312340555,1.83616659590624,1,0
4.10876558133372,1.35786966240881,0,1
4.19984562664833,1.36805777192445,0,1
3.70681178885027,1.33215924705358,0,0
3.33241325884035,1.43872135482453,1,0
1.96802444776658,3.01358343993433,1,0
1.90890984604006,2.54459050076813,0,0
3.52579464750852,1.33633885220616,0,0
1.59222862784534,3.26650076556359,0,0
2.33799349506521,2.2957329799411,1,0
3.18741869246943,1.5223798495651,1,0
4.07901657702553,1.17735777285307,1,0
3.59503668200236,1.30206474270525,1,0
4.05743589824843,1.17449811662131,1,0
2.93562849022403,1.6843464597997,1,0
4.29792576601383,1.21992455778035,1,1
3.07866647000034,1.42120618740907,0,0
2.89933868684585,1.49036855638844,0,0
3.58412374155932,1.31435735205901,1,0
4.59580639074323,1.4341165505512,0,1
3.81459382986568,1.17152135442831,1,0
3.96124470434864,1.344131387036,0,0
1.65098796297432,3.04447972699503,0,0
1.65852254274772,4.27460356510958,1,1
3.65194514015806,1.24818521583551,1,0
1.60675849809187,3.20746050006926,0,0
2.41787296631135,1.96736513894081,0,0
3.34256861156725,1.35366467190183,0,0
1.80403402684472,3.46154884315004,1,0
1.67350709339363,4.10473271953598,1,1
2.51951368972448,2.04173369850663,1,0
2.37696599621136,2.04181333078819,0,0
2.1043774910463,2.72651238529956,1,0
