f1,f2,requested_side,true_feasible
1.62284680360407,2.40469283364496,0,0
1.55143074065481,2.42323376200932,1,0
1.44033913748321,2.89882405257508,0,0
1.44520920226242,2.91792262767921,1,0
1.45699410563407,2.8765399764847,1,0
1.58841100488692,2.44479348363413,0,0
3.9639927122619,2.32669129210276,1,0
2.35792148193432,1.69586279330751,0,0
1.80687845607548,1.95637476057117,0,0
1.71662592262749,2.25798681958424,0,0
3.27431612307399,2.47707974171061,1,0
1.48090939613295,2.62735414765126,0,0
2.59591054737378,2.36471763806539,1,0
1.86387235884378,1.80885354415128,0,0
3.1833649277929,0.949463332147854,1,0
2.12827055223194,1.7537694633343,0,0
2.31352034112839,2.32307758391659,1,1
2.91722666757645,1.40107360987608,0,0
1.93399279616817,2.36387970638993,1,0
2.06447366455116,2.34207283321634,1,0
3.58526888759279,1.14173895295749,1,1
1.53180218810916,2.53419671516196,1,0
1.75698523480411,2.09296460003594,0,0
2.91011630940004,2.42253604188178,1,0
2.69000672085963,0.837096337053143,0,0
1.41307772725663,3.00589758539783,1,1
1.98771528812928,2.36005923331181,1,0
1.59150012106792,2.31525782929543,1,0
1.50077819965766,2.57603918435417,1,0
3.97324929919247,1.85652668238048,1,0
1.43963246741464,2.87486288241425,0,0
3.99055073808119,2.10943329736091,1,0
1.42848351262054,2.96070188974431,1,0
3.80739812617121,1.4440482014485,1,0
1.44374055838427,2.94859978150268,0,0
3.701167592924,1.27709916714933,1,0
1.5456559956127,2.45403674166922,1,0
2.42602165654316,0.929644781534358,0,0
2.74096760103203,0.846784762567116,0,0
1.82665361934769,2.34125703956171,1,0
1.69652679513392,2.30905815402413,1,0
1.99091819208256,1.75617583056895,0,0
1.4561871341134,2.83509238318987,1,0
2.9484143644194,1.01507726770033,0,0
2.27235648394163,1.75521128326842,0,0
1.9171523517822,1.77569628519161,0,0
1.46060591028538,2.61467914849166,1,0
1.78504577625756,2.00557277747013,0,0
2.91875019097403,0.964838986105892,0,0
2.79257355811102,0.863568827502019,0,0
2.98630898423025,1.1347151706669,0,0
1.72825812126429,2.19852889544177,0,0
1.69122643719974,2.31882427696473,0,0
1.44285161301194,2.64545936193287,1,0
1.54158940478687,2.48640352590241,1,0
1.89689756676629,1.78539184435083,0,0
1.96348212581917,1.7609376219395,0,0
2.64866545213345,1.59899465071091,0,0
1.4425046893675,2.7975344322877,0,0
3.2702035525926,0.942842662971678,1,0
3.10560935105002,0.987390213226278,1,0
2.08839388055343,2.3296423280558,1,0
1.62813454228623,2.29554819899016,1,0
1.74270198101276,2.31998462243716,1,0
1.44170812085187,2.923408202721,0,0
1.84418133346812,1.83847960614772,0,0
1.66235777725327,2.36932657087703,0,0
3.52828391670834,1.08584757901204,1,1
3.90167322895393,1.63085787718943,1,0
2.00357148259718,2.35459933179757,1,0
1.5680818576021,2.36623687928108,1,0
3.94720174416566,1.73364019258224,1,0
2.331956097894,1.70988680785922,0,0
3.47268786601769,1.03857164582453,1,1
2.30925487769269,1.72615799570303,0,0
2.95099275483999,1.33837213883115,0,0
1.47211016524184,2.60055547656832,1,0
2.43205356142083,1.67142731647516,0,0
2.6403260212366,0.834808722212482,0,0
3.99055073808119,2.10943329736091,1,0
1.50308820908524,2.57798674511938,0,0
1.53862708706408,2.51848234515486,1,0
3.85454444079906,2.46720174435469,1,0
1.81863118788307,1.92623200626294,0,0
1.44597058356627,2.76703377005892,0,0
1.7492098827854,2.11788359277201,0,0
1.83632607344685,1.8654940876143,0,0
2.02166152212259,2.35049033136353,1,0
3.27431612307399,2.47707974171061,1,0
2.98906618051645,1.19980034982249,0,0
1.44808234503815,2.98924206863355,0,1
1.57316771715694,2.46653863358359,0,0
1.42880868643855,2.71500646026218,1,0
1.44475567737582,2.96856790634368,0,1
1.41307772725663,3.00589758539783,1,1
3.80739812617121,1.4440482014485,1,0
1.59150012106792,2.31525782929543,1,0
2.5196775318255,1.65181383313257,0,0
