problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,1,original,50000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,51000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,52000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,53000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,54000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,55000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,56000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,57000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,58000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,59000,0.01,0,0,0,0
LIRCMOP5_BC,1,original,60000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,61000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,62000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,63000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,64000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,65000,0.01,0,3,3,3
LIRCMOP5_BC,1,original,66000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,67000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,68000,0.01,0,2,2,2
LIRCMOP5_BC,1,original,69000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,70000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,71000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,72000,0.01,0,1,1,1
LIRCMOP5_BC,1,original,73000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,74000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,75000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,76000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,77000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,78000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,79000,0.01,0,2,2,1
LIRCMOP5_BC,1,original,80000,0.01,0,4,3,2
LIRCMOP5_BC,1,original,81000,0.01,0,3,3,2
LIRCMOP5_BC,1,original,82000,0.01,0,4,3,2
LIRCMOP5_BC,1,original,83000,0.01,0,5,4,3
LIRCMOP5_BC,1,original,84000,0.01,0,5,4,3
LIRCMOP5_BC,1,original,85000,0.01,0,5,4,3
LIRCMOP5_BC,1,original,86000,0.01,0,6,5,4
LIRCMOP5_BC,1,original,87000,0.01,0,5,4,3
LIRCMOP5_BC,1,original,88000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,89000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,90000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,91000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,92000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,93000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,94000,0.01,0,6,4,3
LIRCMOP5_BC,1,original,95000,0.01,0,7,4,3
LIRCMOP5_BC,1,original,96000,0.01,0,7,4,3
LIRCMOP5_BC,1,original,97000,0.01,0,8,4,4
