problem,run,target_FE,actual_FE,gen,pair_index,pair_side,archive_role,intended_feasible,ref,score,obj1,obj2,dec1,dec2,dec3,dec4,dec5,dec6,dec7,dec8,dec9,dec10,dec11,dec12,dec13,dec14,dec15,dec16,dec17,dec18,dec19,dec20,dec21,dec22,dec23,dec24,dec25,dec26,dec27,dec28,dec29,dec30
"LIRCMOP10_BC",1,90000,90060,441,1,"constrained_population","constrained_population",1,NaN,NaN,1.7472780982386928,0,1,0.38842031308980041,0.16400579692276343,0.8325450115389621,0.2673129269129001,0.88880321098586601,0.36041159598595035,0.43008147524174789,0.44118168475571751,0.47189768599975646,0.53039213879512093,0.73554763253831545,0.64018952727773704,0.094720790791016418,0.69635562462696021,0.33509314643543087,0.78160585595559229,0.15674758376144193,0.84651186853328841,0.69557815869247919,0.90147881328205159,0,0.96307626712308647,0.14549474961081893,0.95563277225221688,0.37505531957723137,1,0,0.97901804653841573,0.78898735751546023
"LIRCMOP10_BC",1,90000,90060,441,2,"constrained_population","constrained_population",1,NaN,NaN,1.5959413802626505,0.15744582828015072,0.86014988840365936,0.98321631093900153,0.14719293634936906,0.965901303150837,0.1886204349946107,0.98782839915207021,0.30850851087332981,1,0.34575556605711533,0.94102480665241117,0.44421537767402069,0.82024056301229975,0.56927767740472046,0.80787351797798868,0.61049973231205623,0.74554799265476657,0.65422228196911103,0.71401474096986939,0.74130935673453813,0.63373002783573296,0.8289230397944356,0.61126616048368998,0.85179000874149369,0.51794805759953866,0.9227626397319405,0.43471641414138018,0.9706657100545254,0.38697170034448625,0.96862408042916048,0.27356962378081312
"LIRCMOP10_BC",1,90000,90060,441,3,"constrained_population","constrained_population",1,NaN,NaN,1.5930193019144669,0.16760385780530149,0.83458197221754837,0.98725136592219642,0.15820244056566921,0.98365863299462297,0.17795217575639716,0.97235957250240279,0.29635657972236057,0.99226878449375855,0.35310893136649962,0.92712245044700625,0.44978693044828072,0.83863051253076393,0.5692899532278165,0.80509897610367542,0.61921286729554292,0.75373491342634991,0.64830915474308415,0.71982246490444735,0.78012977669861838,0.66089462557460332,0.84442759097508358,0.62486977899053353,0.8350366334517475,0.50127976616629655,0.91036800129998141,0.43658312480638073,0.95783928914305738,0.39987270014991716,0.98077786912101961,0.30351457144480809
"LIRCMOP10_BC",1,90000,90060,441,4,"constrained_population","constrained_population",1,NaN,NaN,1.5749843159045929,0.16882682647638222,0.83061116382715017,0.98429581014424716,0.1582785940482028,0.98331907146133068,0.17964885263964908,0.97256449758038066,0.29453581663831468,0.96712710422884618,0.35691791512216586,0.9298058500547528,0.44896321991189403,0.84038516720434564,0.56867015757203476,0.80762389410312074,0.61650240138108336,0.75494166452228495,0.65411612939964026,0.72706443393782205,0.77251606200171363,0.66254734767669476,0.82911284463169188,0.6276691174956297,0.84529965398375628,0.50140981146353436,0.91681056198494359,0.44084628190562558,0.96890455572840684,0.40768934113253957,0.98067040155742502,0.30622912500123467
"LIRCMOP10_BC",1,90000,90060,441,5,"constrained_population","constrained_population",1,NaN,NaN,1.3616306952223167,0.22757852401977754,0.76848859680481163,0.99552230184235635,0.14293171110725233,0.9751104051497963,0.18623838315975036,0.97714467807782301,0.29387321721356352,0.99279890549909311,0.3251983550862606,0.94013010964737775,0.41432134425225059,0.84291178476817974,0.50609410335649863,0.82639663158238119,0.58431189731223554,0.78465263886490066,0.62881307179334289,0.75104226911864758,0.68769140490335345,0.67277028789549287,0.77978602140308462,0.66867255513171631,0.79928230655982158,0.57356035922671811,0.85957373168136042,0.4976277036490096,0.89290267616729901,0.46803077322615477,0.90401773945333197,0.35401700278408305
"LIRCMOP10_BC",1,90000,90060,441,6,"constrained_population","constrained_population",1,NaN,NaN,1.3281554285552526,0.25653109905870936,0.73716306705213785,0.98445722144542258,0.15126959563726725,0.98514297290206454,0.1717467765682919,0.98105726773059798,0.26419397666093564,0.98016575456595412,0.33758564498212074,0.95754864449246491,0.40693132122110637,0.85918116552880575,0.49624153981319657,0.86217313252768035,0.55256301079834613,0.79833036427406423,0.60978532350339842,0.7741480219928496,0.67872590786164633,0.70967570197881369,0.74927355403903417,0.69330197059897258,0.79074432349286272,0.5936516115256445,0.8457177819078896,0.54816753903437299,0.90946523148980685,0.50797207415465495,0.90693025511959369,0.41233998476235267
"LIRCMOP10_BC",1,90000,90060,441,7,"constrained_population","constrained_population",1,NaN,NaN,1.3354846233527398,0.24011323355831399,0.75539468826756284,0.99126663929308212,0.14341432176458171,0.97740060537613616,0.17741870418309075,0.97785839397522234,0.28288527697214838,0.9985318405040724,0.33026648698314343,0.93691641869979525,0.41120770648986671,0.84838101033613678,0.51366892023085575,0.83872466414746794,0.56681946047058807,0.78634930264786274,0.61486570687906072,0.76110358036449444,0.69600746288638304,0.697682068175694,0.75880705464900311,0.67974074607350943,0.78846380129030202,0.56782254377487229,0.8527733649398811,0.519139949431348,0.9010692180417339,0.4809266917748638,0.90823569065611753,0.37230962435506521
"LIRCMOP10_BC",1,90000,90060,441,8,"constrained_population","constrained_population",1,NaN,NaN,1.3102672148918286,0.2571060000342219,0.73432105661201796,0.9896046755830874,0.13596584199930076,0.98066906918592334,0.17713179997030226,0.98373764882515236,0.25962743217034007,0.98334528538313981,0.32842754472417585,0.93401887990918442,0.40086377863924028,0.85667422807794147,0.50659593059740804,0.84794839441592051,0.54383374690602748,0.79506593675446391,0.59230300781775558,0.76951439289028278,0.68287712255991684,0.72695646141373027,0.73374962671593735,0.69160538504860547,0.77850504143508514,0.58138488001777788,0.84432986764488416,0.55027938976620494,0.90256942275256846,0.49851813334790307,0.90520779714413135,0.39966772659810923
"LIRCMOP10_BC",1,90000,90060,441,9,"constrained_population","constrained_population",1,NaN,NaN,1.5580699060439276,0.17901752640351318,0.82307827472686768,0.99503800272941589,0.14436367154121399,0.99936202168464661,0.16074204444885254,0.99141302704811096,0.29240821301937103,0.9811299741268158,0.34355086088180542,0.92348447442054749,0.42369034141302109,0.85446083545684814,0.55529079213738441,0.8013337254524231,0.62611693143844604,0.76557576656341553,0.62677134573459625,0.73328070342540741,0.74152901768684387,0.64314784109592438,0.80675438046455383,0.66587427258491516,0.8254082202911377,0.5344565361738205,0.88860511779785156,0.40878516435623169,0.95958343148231506,0.37897083908319473,0.93210992217063904,0.30136269330978394
"LIRCMOP10_BC",1,90000,90060,441,10,"constrained_population","constrained_population",1,NaN,NaN,1.3922373994077877,0.22551778893070651,0.76970176391131551,0.99126663929308212,0.096236047612259151,0.97698324889768418,0.1773489267967733,0.97785839397522234,0.29230864529125816,0.93691587468679594,0.33676299080499589,0.93358588677479992,0.41780248741262066,0.84773702054188438,0.5224188810460284,0.83784977229184476,0.57994048418217026,0.7853080365606564,0.62009885700765177,0.76033845699002178,0.72249562662817901,0.6979273039760181,0.77738709928770489,0.67909140380029076,0.8090246701365591,0.56626276344201854,0.86276040132817089,0.51731331499742994,0.92284623459522619,0.47947542839452939,0.92827130967468974,0.37013043508810944
