problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP9_BC,3,ref_y_tau,1,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,2,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,3,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,4,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,5,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,6,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,7,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,8,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,9,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,10,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,11,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,12,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,24,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,13,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,14,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,15,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,16,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,17,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,400,0,21,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,18,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,398,2,26,20,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,19,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,394,6,24,18,14,2,11,10,1,1,1,1,1,1,0,0,0,0,0
LIRCMOP9_BC,3,ref_y_tau,20,2,1,0.01,2,0,0.0133898187992961,0.0133898187992961,2,1,5,0.000103311121442223,100,0.527707962762779,0.527707962762779,0,0,1,1,1,0.5,0.277463637801744,0.277463637801744,0,0.277463637801744,NaN,0,-0.0182614171997295,1,0.277463637801744,0.277463637801744,NaN,0.277463637801744,1,400,0,400,400,390,10,39,19,15,2,11,9,2,2,2,2,2,2,2,2,2,0,1
LIRCMOP9_BC,3,ref_y_tau,21,4,1,0.02,4,0,0.009957310031667,0.009957310031667,4,19,5,0.000206622242884446,100,0.511876886947247,1.06730265981043,0,16,3,19,19,4.75,0.305981919129584,0.309814622274411,0,0.309814622274411,NaN,1,0.0545785686089428,1,0.310404452878786,0.316253143882221,0.316803481874848,0.309581110202051,1,400,2,404,404,394,10,37,22,21,2,10,5,4,4,4,4,4,4,4,4,4,0,19
LIRCMOP9_BC,3,ref_y_tau,22,6,1,0.02,6,0,0.0102654534787193,0.0222598366877723,6,10,5,0.00030993336432667,100,0.864756276060836,1.06730265981043,0,5,5,10,10,1.66666666666667,0.210524172013479,0.214949248193375,0,0.214949248193375,NaN,0.8,0.0514819576502389,1,0.211681051681561,0.216947364794412,0.219440828796071,0.212100498033263,1,400,4,408,408,395,13,15,11,24,4,33,7,9,9,9,9,6,6,6,6,6,0,10
LIRCMOP9_BC,3,ref_y_tau,23,14,1,0.05,14,0,0.0124745468249207,0.0469696732162902,14,20,5,0.000723177850095563,100,0.511798387841207,0.703325133073883,0,14,6,20,20,1.42857142857143,0.110939346294758,0.115843930010375,0,0.11615477270746,NaN,0.65,0.0122770508711194,1,0.112694819886891,0.117394885013058,0.117776714871796,0.114326431878719,1,400,6,412,412,389,23,17,13,24,5,49,10,14,14,14,14,14,14,14,14,14,0,20
LIRCMOP9_BC,3,ref_y_tau,24,2,1,0.01,2,0,0.0233504143351207,0.0235485073099982,2,1,5,0.000103311121442223,100,0.438965936526078,0.610917931158629,0,0,1,1,1,0.5,0.123194587988873,0.123194587988873,0,0.123194587988873,NaN,0,-0.0159949834273585,1,0.123194587988873,0.123194587988873,NaN,0.123194587988873,1,400,14,428,428,400,28,18,11,21,2,18,16,2,2,2,2,2,2,2,2,2,0,1
LIRCMOP9_BC,3,ref_y_tau,25,2,1,0.01,2,0,0.027075381093667,0.0274073696836899,2,1,5,0.000103311121442223,100,0.454701838906712,0.456114607749856,0,0,1,1,1,0.5,0.400159981887693,0.400159981887693,0,0.400159981887693,NaN,1,0.0479497770014599,1,0.400159981887693,0.400159981887693,NaN,0.400159981887693,1,400,2,404,404,379,25,16,11,23,2,19,17,2,2,2,2,2,2,2,2,2,0,1
LIRCMOP9_BC,3,ref_y_tau,26,7,1,0.03,7,0,0.00837566677021111,0.0231104868604631,7,12,5,0.000361588925047781,100,0.233986670650978,0.527693674651875,0,6,6,12,12,1.71428571428571,0.608145714354556,0.612183153046722,0,0.613067585280965,NaN,0.666666666666667,0.0219574795237281,1,0.608402693324775,0.614730262297124,0.618325406457943,0.611526767551705,1,400,2,404,404,388,16,28,15,32,4,25,12,7,7,7,7,7,7,7,7,7,0,12
LIRCMOP9_BC,3,ref_y_tau,27,6,1,0.02,6,0,0.0155938463652395,0.0170346968903056,6,14,5,0.00030993336432667,100,0.289437704036617,0.354287135138206,0,9,5,14,14,2.33333333333333,0.204278418647758,0.207380908974076,0,0.207495439944707,NaN,0.714285714285714,0.0054634610251818,1,0.206037186181204,0.210206403817772,0.210705417559704,0.207442389589063,1,400,7,414,414,394,20,21,14,32,3,29,18,6,6,6,6,6,6,6,6,6,0,14
LIRCMOP9_BC,3,ref_y_tau,28,15,1,0.05,15,0,0.0145932342095914,0.0282339213389431,15,20,5,0.000774833410816674,100,0.343301859944772,0.545354274088405,0,20,0,20,20,1.33333333333333,0.129701338247159,0.133355564696029,0,0.133355564696029,NaN,0.65,0.0244513429670302,1,0.130352512914575,0.133682314219312,0.133682314219312,NaN,1,400,6,412,412,384,28,19,11,30,5,93,24,15,15,15,15,15,15,15,15,15,0,20
LIRCMOP9_BC,3,ref_y_tau,29,18,1,0.06,18,0,0.0062085825804852,0.0156844032324112,18,20,5,0.000929800092980009,100,0.311093161360711,0.59288306117973,0,20,0,20,20,1.11111111111111,0.0339988862556458,0.0355830054786655,0,0.0355830054786655,NaN,0.9,0.0641941581733844,0.666666666666667,0.0343540190965041,0.0357398320926508,0.0357398320926508,NaN,1,400,15,430,430,382,48,53,15,27,6,509,0,18,18,18,18,18,18,18,18,18,0,20
LIRCMOP9_BC,3,ref_y_tau,30,18,1,0.06,18,0,0.00761094639329081,0.0143020190716356,18,20,5,0.000929800092980009,100,0.248893395067421,0.59288306117973,0,20,0,20,20,1.11111111111111,0.079002986223077,0.0845403678167828,0,0.0845403678167828,NaN,0.9,0.100144075762777,1,0.0808987195978503,0.0850708411482729,0.0850708411482729,NaN,1,400,18,436,436,363,73,37,16,32,6,184,1,18,18,18,18,18,18,18,18,18,0,20
LIRCMOP9_BC,3,ref_y_tau,31,21,1,0.08,21,0,0.00826512310765637,0.0140204699478647,21,20,5,0.00108476677514334,100,0.253250436016814,0.59288306117973,0,20,0,20,20,0.952380952380952,0.0357013511058508,0.0363789491363792,0,0.0414461504470286,NaN,0.65,0.0197504076912838,1,0.0396878265134625,0.0418459403048892,0.0418459403048892,NaN,1,400,18,436,436,368,68,31,14,47,11,430,7,22,22,22,22,21,21,21,21,21,0,20
LIRCMOP9_BC,3,ref_y_tau,32,25,1,0.09,25,0,0.00898116784411068,0.0187942704281396,25,20,5,0.00129138901802779,100,0.205029818621246,0.59288306117973,0,20,0,20,20,0.8,0.0546823761024339,0.0568081252123798,0,0.0642010164213828,NaN,0,-0.0629308119667225,0.222222222222222,0.0684515483356262,0.0713551504604643,0.0713551504604643,NaN,1,400,21,442,442,378,64,38,12,50,10,489,8,25,25,25,25,25,25,25,25,25,0,20
LIRCMOP9_BC,3,ref_y_tau,33,23,1,0.08,23,0,0.00413083476795732,0.00609761002606573,23,20,5,0.00118807789658557,100,0.353354467164247,0.462665609689071,0,20,0,20,20,0.869565217391304,0.0406548023201552,0.0410948002878523,0,0.0465557237495532,NaN,0.7,0.0162724819270874,0.25,0.0517755040827474,0.055544878677502,0.055544878677502,NaN,1,400,25,450,450,362,88,45,13,49,12,951,9,30,30,30,30,23,23,23,23,23,0,20
LIRCMOP9_BC,3,ref_y_tau,34,33,1,0.11,33,0,0.00449830712390635,0.0103170241289039,33,20,5,0.00170463350379668,96.969696969697,0.318124461778608,0.422941346869237,0,20,0,20,20,0.606060606060606,0.020513031058692,0.0221296215854029,0,0.0313949031017797,NaN,0.5,4.19653820654675e-06,0.181818181818182,0.0349429710992261,0.0383099827347598,0.0383099827347598,NaN,1,400,23,446,446,333,113,62,14,45,12,1550,0,36,36,36,36,33,33,33,33,33,0,20
LIRCMOP9_BC,3,ref_y_tau,35,39,1,0.13,39,0,0.00522520802659701,0.0164413708394876,39,20,5,0.00201456686812335,82.0512820512821,0.253625572969034,0.422277797128536,0,20,0,20,17,0.512820512820513,0.00997936099877067,0.0138721667692403,0,0.0211048089904887,NaN,0.75,0.0318360380918345,0.692307692307692,0.0108732931417998,0.0214774496947838,0.0214774496947838,NaN,0.85,400,33,466,466,343,123,50,16,67,14,1284,7,42,42,42,42,39,39,39,39,39,0,20
LIRCMOP9_BC,3,ref_y_tau,36,47,1,0.16,47,0,0.00420847260675287,0.0143659579344796,47,20,5,0.00242781135389225,68.0851063829787,0.237870637524716,0.359619174975858,0,20,0,20,20,0.425531914893617,0.00763144414882134,0.00788672749110078,0,0.0208271925771501,NaN,0,-0.0554218175847089,0.125,0.0256583046090688,0.0297806191307083,0.0297806191307083,NaN,1,400,39,478,478,367,111,62,20,66,16,1496,2,48,48,48,48,47,47,47,47,47,0,20
