problem,run,condition_mode,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
DASCMOP1_BC,1,ref_y_tau,1,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,1,399,1,1,36,1,318,318,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,1,ref_y_tau,2,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,2,398,2,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,1,ref_y_tau,3,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,9,391,1,1,18,1,109,109,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,1,ref_y_tau,4,0,0,NaN,0,0,NaN,NaN,0,0,5,0,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,400,0,400,400,22,378,2,1,29,1,18,18,0,0,0,0,0,0,0,0,0,0,0
DASCMOP1_BC,1,ref_y_tau,5,4,1,0.02,4,0,0.0468685751634989,0.0478322717408006,4,3,5,0.000206622242884446,100,1.3380746776288,1.3380746776288,0,0,3,3,2,0.75,0.0117136946600756,0.0201848477464179,0,0.0201848477464179,NaN,1,0.0150946096094324,1,0.0117136946600756,0.0201848477464179,NaN,0.0201848477464179,0.666666666666667,400,0,400,400,52,348,5,2,40,2,1678,0,6,6,6,6,4,4,4,4,4,0,3
DASCMOP1_BC,1,ref_y_tau,6,14,1,0.05,14,0,0.0161648839999595,0.0249834943940848,14,20,5,0.000723177850095563,100,0.801199845102384,1.24368730393631,0,7,13,20,1,1.42857142857143,0.0347505634464429,0.0422392963662318,0,0.0429044069117895,NaN,0.9,0.0777439227962448,0.4,0.0362211245974971,0.0435091155149783,0.0440400449092933,0.0429525555763247,0.05,400,4,408,408,163,245,18,5,73,5,3074,0,15,15,15,15,14,14,14,14,14,0,20
DASCMOP1_BC,1,ref_y_tau,7,17,1,0.06,17,0,0.0108831795898312,0.0150605896100329,17,20,5,0.000878144532258898,100,1.21803733858565,1.37869588985305,0,4,16,20,0,1.17647058823529,0.0501810230103031,0.0550828616240515,0,0.0560815570242248,NaN,0.9,0.0733654812842457,0,0.0513585386759043,0.0565075040394506,0.0579845833520425,0.0563137700079614,0,400,14,428,428,178,250,15,6,42,6,2265,0,18,18,18,18,17,17,17,17,17,0,20
DASCMOP1_BC,1,ref_y_tau,8,18,1,0.06,18,0,0.0155311114955717,0.0211441094548171,18,20,5,0.000929800092980009,100,1.0972864610774,1.51254492673362,0,4,16,20,0,1.11111111111111,0.0496819504470775,0.0525518879860765,0,0.0539246576646677,NaN,0.8,0.0231390057363619,0,0.0508895530284649,0.0539246576646677,0.0525688218494793,0.0547889278711677,0,400,17,434,434,166,268,28,6,68,6,3565,0,18,18,18,18,18,18,18,18,18,0,20
DASCMOP1_BC,1,ref_y_tau,9,18,1,0.06,18,0,0.0101296891984167,0.0158468327138744,18,20,5,0.000929800092980009,100,0.653825078666525,1.09874454687183,0,3,17,20,0,1.11111111111111,0.0561015405095066,0.0590935546838526,0,0.0600926362309474,NaN,0.7,0.0219074703050585,0,0.0570021292320314,0.0600991479563038,0.0567772693213949,0.0602764369002221,0,400,18,436,436,157,279,29,6,41,6,4698,0,18,18,18,18,18,18,18,18,18,0,20
DASCMOP1_BC,1,ref_y_tau,10,18,1,0.06,18,0,0.0114542194521054,0.0177563942929323,18,20,5,0.000929800092980009,100,0.653825078666525,1.09874454687183,0,3,17,20,8,1.11111111111111,0.00649053253165108,0.0113222775360038,0,0.0146570067881625,NaN,0.6,0.0106264407764505,0.666666666666667,0.00922261925463151,0.0146570067881625,0.0226250744380279,0.0127690510178901,0.4,400,18,436,436,147,289,29,6,50,6,4955,0,18,18,18,18,18,18,18,18,18,0,20
DASCMOP1_BC,1,ref_y_tau,11,18,1,0.06,18,0,0.0136823485077684,0.0148902296635863,18,20,5,0.000929800092980009,100,1.07767822625872,1.36522125650657,0,3,17,20,0,1.11111111111111,0.665999084396021,0.6899562928482,0,0.690149557906123,NaN,0.8,0.0593707807613986,0,0.667704146108931,0.690149557906123,0.710686283323751,0.686021730169206,0,400,18,436,436,157,279,27,6,60,6,3916,0,18,18,18,18,18,18,18,18,18,0,20
DASCMOP1_BC,1,ref_y_tau,12,18,1,0.06,18,0,0.011747981944938,0.0149726843365257,18,20,5,0.000929800092980009,100,0.932702830456871,1.35874323727503,0,3,17,20,0,1.11111111111111,0.749562524803693,0.76705451941741,0,0.767766381591869,NaN,0.8,0.0454878439019861,0,0.7506752600019,0.768000441016595,0.77394225275557,0.76142610598693,0,400,18,436,436,163,273,16,6,55,6,2131,0,18,18,18,18,18,18,18,18,18,0,20
DASCMOP1_BC,1,ref_y_tau,13,18,1,0.06,18,0,0.0104798976350793,0.014619831274302,18,19,5,0.000929800092980009,100,0.932702830456871,1.35874323727503,0,2,17,19,0,1.05555555555556,0.0886170859183924,0.101744154735977,0,0.102613437916878,NaN,0.368421052631579,-0.00842031780853714,0,0.0895853439042057,0.102979310296237,0.125626464810323,0.101027559231157,0,400,18,436,436,163,273,23,7,73,7,3097,0,21,21,21,21,18,18,18,18,18,0,19
DASCMOP1_BC,1,ref_y_tau,14,19,1,0.07,19,0,0.00949948942716796,0.0139101046441235,19,20,5,0.000981455653701121,100,0.781709365100547,1.35874323727503,0,5,15,20,0,1.05263157894737,0.377521686566842,0.410522872699209,0,0.412982267320508,NaN,0.65,0.031687175736512,0,0.38125367290011,0.413379551602245,0.480248721400611,0.40141072896222,0,400,18,436,436,161,275,21,7,91,7,2948,0,21,21,21,21,19,19,19,19,19,0,20
DASCMOP1_BC,1,ref_y_tau,15,20,1,0.07,20,0,0.00548826113423465,0.00979706181828574,20,20,5,0.00103311121442223,100,0.781709365100547,1.35874323727503,0,5,15,20,0,1,0.303615191675438,0.322139464272949,0,0.322965093238623,NaN,0.9,0.0653847183253567,0,0.305925684060253,0.323370184800246,0.388519274960975,0.317441627579955,0,400,19,438,438,152,286,25,7,49,7,3279,0,21,21,21,21,20,20,20,20,20,0,20
DASCMOP1_BC,1,ref_y_tau,16,24,1,0.08,24,0,0.00538542934943564,0.0108690482508663,24,20,5,0.00123973345730668,100,0.151273109938037,1.35874323727503,0,4,16,20,0,0.833333333333333,0.113327006398026,0.126911746953611,0,0.12775691052077,NaN,0.75,0.0677187945854637,0,0.118170661184908,0.128106066809997,0.140905104321002,0.125975287122954,0,400,20,440,440,155,285,30,8,58,8,3683,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,1,ref_y_tau,17,24,1,0.08,24,0,0.00427391821585971,0.0086418203603653,24,20,5,0.00123973345730668,100,0.151273109938037,1.37583795012426,0,3,17,20,0,0.833333333333333,0.217185372142134,0.238758817388329,0,0.240585964161804,NaN,0.55,0.00415551507855721,0,0.21753495790053,0.240385204416196,0.215242611774878,0.241203918129186,0,400,24,448,448,166,282,34,8,66,8,4252,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,1,ref_y_tau,18,24,1,0.08,24,0,0.00405922300888343,0.00830162208946664,24,20,5,0.00123973345730668,100,0.151273109938037,1.38467622685737,0,3,17,20,0,0.833333333333333,0.222369735724975,0.237310831549349,0,0.238815319491688,NaN,0.75,0.0161280418530258,0,0.22262328510228,0.23883191810593,0.228795517069961,0.239634210493314,0,400,24,448,448,158,290,34,8,66,8,4406,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,1,ref_y_tau,19,24,1,0.08,24,0,0.00426245404927395,0.011179966710006,24,20,5,0.00123973345730668,100,0.277541171049709,1.38467622685737,0,4,16,20,0,0.833333333333333,0.466829121016962,0.485700751703643,0,0.486912956564016,NaN,0.5,0.00446349447782035,0,0.467328434736279,0.486933212035693,0.470457723358911,0.489612794374542,0,400,24,448,448,162,286,35,8,67,8,4474,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,1,ref_y_tau,20,30,1,0.1,30,0,0.00458225785915966,0.0129734062683845,30,20,5,0.00154966682163335,100,0.277541171049709,1.07117511930367,0,3,17,20,0,0.666666666666667,0.460122733514992,0.477727286483569,0,0.479441374820922,NaN,0.45,-0.00333046576328189,0,0.461486643579592,0.479591278395178,0.477890432713748,0.480317090796226,0,400,24,448,448,156,292,36,10,78,10,4588,0,30,30,30,30,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,21,24,1,0.08,24,0,0.00414315776063356,0.0106322045903307,24,20,5,0.00123973345730668,100,0.277541171049709,1.38467622685737,0,4,16,20,0,0.833333333333333,0.154611274431068,0.171015324678283,0,0.171015324678283,NaN,0.55,0.0203181105761374,0,0.157121780713804,0.171302877089165,0.179945193688847,0.168623822769974,0,400,30,460,460,162,298,43,8,74,8,5274,0,24,24,24,24,24,24,24,24,24,0,20
DASCMOP1_BC,1,ref_y_tau,22,27,1,0.09,27,0,0.00445429649497967,0.0126304759100911,27,20,5,0.00139470013947001,100,0.465363484696626,1.309742055788,0,3,17,20,0,0.740740740740741,0.252333497115003,0.275915660225375,0,0.277175338157155,NaN,0.45,-0.022626785588469,0,0.254331190838492,0.27748132244292,0.280288288011371,0.272852706006193,0,400,24,448,448,164,284,40,9,79,9,4398,0,27,27,27,27,27,27,27,27,27,0,20
DASCMOP1_BC,1,ref_y_tau,23,33,1,0.11,33,0,0.00389635129201063,0.0108836980541316,33,20,5,0.00170463350379668,96.969696969697,0.589184059541044,1.30089011974244,0,1,19,20,0,0.606060606060606,0.201328527272092,0.216654319503364,0,0.217148967235191,NaN,0.35,-0.0360002563253324,0,0.204524796439539,0.217148967235191,0.211053641684412,0.217315228729977,0,400,27,454,454,166,288,46,12,75,12,5281,0,36,36,36,36,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y_tau,24,30,1,0.1,30,0,0.00399471312266265,0.0114812955322706,30,20,5,0.00154966682163335,100,0.699188032241416,1.22449630677348,0,2,18,20,0,0.666666666666667,0.230021267435495,0.273331586316875,0,0.274161087666706,NaN,0.6,0.021948863114166,0,0.23144210672401,0.274161087666706,0.288047891741588,0.266824193398991,0,400,33,466,466,169,297,53,11,83,11,6137,0,33,33,33,33,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,25,30,1,0.1,30,0,0.00435953635056421,0.0141032309457048,30,20,5,0.00154966682163335,100,0.581254216356189,0.982460178123219,0,2,18,20,0,0.666666666666667,0.156846761121613,0.185576095956261,0,0.186349961389865,NaN,0.85,0.153699890643444,0,0.158206301495211,0.186697952111738,0.188887448984251,0.183890921361725,0,400,30,460,460,159,301,45,10,93,10,5154,0,30,30,30,30,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,26,27,1,0.09,27,0,0.00335646251268696,0.0105537855291069,27,20,5,0.00139470013947001,100,0.766599627263547,1.34492370910417,0,2,18,20,0,0.740740740740741,0.149822855031321,0.162139928740867,0,0.162414560252973,NaN,0.7,0.0926839527464702,0,0.152554777857634,0.162560648278669,0.161178914416425,0.162816485724943,0,400,30,460,460,168,292,48,9,99,9,5147,0,27,27,27,27,27,27,27,27,27,0,20
DASCMOP1_BC,1,ref_y_tau,27,33,1,0.11,33,0,0.00500928406170529,0.0158018756100046,33,20,5,0.00170463350379668,96.969696969697,0.755372274387761,1.20913725867391,0,1,19,20,0,0.606060606060606,0.160948589297839,0.17543920874525,0,0.17597278802134,NaN,0.65,0.0835350326434262,0,0.163105747723898,0.176253754310377,0.161922210949658,0.176294860852566,0,400,27,454,454,163,291,43,11,87,11,4613,0,33,33,33,33,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y_tau,28,33,1,0.11,33,0,0.00443572867772324,0.0138393576769872,33,20,5,0.00170463350379668,96.969696969697,0.755372274387761,1.20913725867391,0,1,19,20,0,0.606060606060606,0.0118142834035297,0.0168021731692921,0,0.0210306508296333,NaN,0.65,0.0622655715946173,0,0.014602256796602,0.0215203991064601,0.010447371754597,0.0215301361605576,0,400,33,466,466,169,297,52,11,95,11,5418,0,33,33,33,33,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y_tau,29,36,1,0.12,36,0,0.00428510978393494,0.0141822454033214,36,20,5,0.00185960018596002,88.8888888888889,0.755372274387761,1.35387005973209,0,0,20,20,0,0.555555555555556,0.133630649180816,0.165234643879982,0,0.166076883776525,NaN,0.9,0.125932552887908,0,0.134664823661262,0.166085971610163,NaN,0.166085971610163,0,400,33,466,466,161,305,53,12,95,12,5654,0,36,36,36,36,36,36,36,36,36,0,20
DASCMOP1_BC,1,ref_y_tau,30,36,1,0.12,36,0,0.00366158807388121,0.0116990919167334,36,20,5,0.00185960018596002,88.8888888888889,0.65496024809825,1.1638751085305,0,0,20,20,0,0.555555555555556,0.161966577685397,0.184097896393752,0,0.18428604810528,NaN,0.7,0.0681639720754765,0,0.162418513884183,0.184603386014284,NaN,0.184603386014284,0,400,36,472,472,171,301,51,13,94,13,5103,0,39,39,39,39,36,36,36,36,36,0,20
DASCMOP1_BC,1,ref_y_tau,31,36,1,0.12,36,0,0.00405833297464652,0.0111150715190621,36,20,5,0.00185960018596002,88.8888888888889,0.494359384691273,1.1638751085305,0,0,20,20,20,0.555555555555556,0.0316303770552389,0.0396630640986141,0,0.0425679079193231,NaN,0.65,0.0582921881922943,1,0.0325366942548691,0.0426382016168244,NaN,0.0426382016168244,1,400,36,472,472,172,300,56,13,95,13,5812,0,39,39,39,39,36,36,36,36,36,0,20
DASCMOP1_BC,1,ref_y_tau,32,30,1,0.1,30,0,0.00315033622774727,0.00739969065007383,30,20,5,0.00154966682163335,100,0.168206291222941,1.39018585924759,0,1,19,20,0,0.666666666666667,0.156032445055698,0.159073398663132,0,0.159488563474212,NaN,0.65,0.010163158550733,0,0.157261916249612,0.159672502451509,0.156311335321022,0.159695581469112,0,400,36,472,472,165,307,59,11,84,11,6620,0,33,33,33,33,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,33,30,1,0.1,30,0,0.00210564325167491,0.00387548634790845,30,20,5,0.00154966682163335,100,0.399893377945744,1.27703048388904,0,0,20,20,20,0.666666666666667,0.0433851828295135,0.0443741012078502,0,0.049374778729243,NaN,0.65,0.0579755431199857,1,0.0467449741385241,0.049374778729243,NaN,0.049374778729243,1,400,30,460,460,167,293,48,12,89,12,4497,0,36,36,36,36,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,34,30,1,0.1,30,0,0.0027360393816946,0.0116294190010387,30,20,5,0.00154966682163335,100,0.292410044130948,1.38107326697269,0,1,19,20,0,0.666666666666667,0.160537959007732,0.194359153709379,0,0.194966784495104,NaN,0.65,0.0305845854826171,0,0.160818320274379,0.195002551222994,0.191552578115918,0.195401166244992,0,400,30,460,460,158,302,55,12,75,12,6193,0,36,36,36,36,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,35,31,1,0.11,31,0,0.00292479541556252,0.0103895759808942,31,20,5,0.00160132238235446,100,0.560665714206311,1.37925074851771,0,1,19,20,0,0.645161290322581,0.0229981721937359,0.0321078133862887,0,0.0341787614264038,NaN,0.85,0.107916798922355,0,0.0286300406314809,0.0342838239416343,0.0209603399068078,0.0343138821687969,0,400,30,460,460,166,294,55,12,90,12,5101,0,36,36,36,36,31,31,31,31,31,0,20
DASCMOP1_BC,1,ref_y_tau,36,30,1,0.1,30,0,0.00222996824194007,0.00595412451090787,30,20,5,0.00154966682163335,100,0.197944037385419,1.27703048388904,0,1,19,20,0,0.666666666666667,0.0190571742636463,0.0273073781169846,0,0.029997512128506,NaN,0.65,0.046157245002206,0,0.0202353774214698,0.0302792426295853,0.0123792477828152,0.0305827758888368,0,400,31,462,462,157,305,51,13,85,13,5216,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,37,30,1,0.1,30,0,0.00205685802940815,0.00400373635462191,30,20,5,0.00154966682163335,100,0.601842718506068,1.27703048388904,0,0,20,20,0,0.666666666666667,0.179465170754791,0.20583134667022,0,0.206129264343161,NaN,0.9,0.0645551341257926,0,0.180298928542702,0.206193442410521,NaN,0.206193442410521,0,400,30,460,460,161,299,54,13,92,13,5172,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,38,30,1,0.1,30,0,0.000907227717554057,0.00178659701252488,30,20,5,0.00154966682163335,100,0.171855904818473,1.39018585924759,0,0,20,20,0,0.666666666666667,0.268273450066305,0.272991919034749,0,0.273222648035501,NaN,0.75,0.00340702940652887,0,0.269686284035112,0.27324844399654,NaN,0.27324844399654,0,400,30,460,460,155,305,56,13,92,13,5558,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,39,30,1,0.1,30,0,0.00211202996239118,0.00394698689952867,30,20,5,0.00154966682163335,100,0.111195334517658,1.41754683610877,0,0,20,20,0,0.666666666666667,0.105898252131735,0.112508577142015,0,0.113114400566345,NaN,0.55,0.0013242989243652,0,0.106716807547286,0.113203946920884,NaN,0.113203946920884,0,400,30,460,460,162,298,56,13,98,13,5248,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,40,30,1,0.1,30,0,0.00180835686052161,0.00615056101409121,30,20,5,0.00154966682163335,100,0.601842718506068,1.12547986160094,0,1,19,20,20,0.666666666666667,0.0349959460753936,0.0406056356370731,0,0.0414557794217012,NaN,0.6,0.0578621521351596,1,0.0352903454868388,0.0416549155910223,0.0350567949780589,0.0417770273675231,1,400,30,460,460,153,307,53,12,97,12,5254,0,36,36,36,36,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,41,30,1,0.1,30,0,0.00182467183606241,0.00522149896319201,30,20,5,0.00154966682163335,100,0.424304168842582,1.12547986160094,0,0,20,20,0,0.666666666666667,0.0220367541503613,0.0262452960077556,0,0.0279448932831588,NaN,0.4,-0.00170998951874807,0,0.024017962863144,0.0279448932831588,NaN,0.0279448932831588,0,400,30,460,460,162,298,53,13,99,13,4372,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,42,30,1,0.1,30,0,0.00185870536100224,0.00410205018428715,30,20,5,0.00154966682163335,100,0.858176538783199,1.27748190420623,0,0,20,20,0,0.666666666666667,0.0897324811485923,0.0972481147334514,0,0.0990956868344463,NaN,0.75,0.076278588211345,0,0.0927076341534202,0.0996078087593041,NaN,0.0996078087593041,0,400,30,460,460,159,301,56,13,99,13,5208,0,39,39,39,39,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,43,33,1,0.11,33,0,0.00222852576123287,0.00479996913149994,33,20,5,0.00170463350379668,96.969696969697,0.708077777690431,1.20967850952342,0,0,20,20,0,0.606060606060606,0.124287479225495,0.130379596255258,0,0.134278938944796,NaN,0.8,0.123776281725019,0,0.125294976017085,0.134565647648896,NaN,0.134565647648896,0,400,30,460,460,164,296,54,14,100,14,4901,0,42,42,42,42,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y_tau,44,33,1,0.11,33,0,0.00180871818462358,0.00334191287306551,33,20,5,0.00170463350379668,96.969696969697,1.00827529987597,1.20967850952342,0,0,20,20,0,0.606060606060606,0.128280303673771,0.135473357524499,0,0.138195411009712,NaN,0.8,0.0704417093031833,0,0.130912650300735,0.138398617086768,NaN,0.138398617086768,0,400,33,466,466,160,306,62,15,100,15,6059,0,45,45,45,45,33,33,33,33,33,0,20
DASCMOP1_BC,1,ref_y_tau,45,30,1,0.1,30,0,0.00161656149452902,0.00349785514998604,30,20,5,0.00154966682163335,100,0.858176538783199,1.27736876566998,0,0,20,20,6,0.666666666666667,0.0506100410803174,0.0576575312583013,0,0.0617904078034679,NaN,0.65,0.0688393059679842,0.6,0.0550573507927269,0.0618682082506728,NaN,0.0618682082506728,0.3,400,33,466,466,160,306,62,14,100,14,5718,0,42,42,42,42,30,30,30,30,30,0,20
DASCMOP1_BC,1,ref_y_tau,46,33,1,0.11,33,0,0.0019993170182039,0.00572867803370052,33,20,5,0.00170463350379668,96.969696969697,1.00827529987597,1.20967850952342,0,0,20,20,19,0.606060606060606,0.0145476614163051,0.0221749665897095,0,0.0223797453088123,NaN,0.8,0.0775360568717552,1,0.0166558900611354,0.0223868816683987,NaN,0.0223868816683987,0.95,400,30,460,460,160,300,60,15,97,15,5749,0,45,45,45,45,33,33,33,33,33,0,20
